t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,T,Vpz,Vms,gamma_dot,tau,mu_en_bal,mu_current_relation
1505831799.14,0.0,0.0,102.507,102.258,102.266,102.122,2.681,0.042,0.0,0.0967741935484,2.271,38.5362225775,3569824.6253,0.00316074056919,92635.561727
1505831799.15,0.0,0.0,102.507,102.258,102.266,102.122,2.661,0.0,0.0,0.0483870967742,2.297,38.520128326,3572622.9726,0.00320138526432,92746.9125327
1505831799.16,0.0,0.0,102.507,102.258,102.266,102.122,2.665,0.0,0.0,0.0,2.284,38.5042115926,3612047.58115,0.00318757801785,93809.1557196
1505831799.17,0.0,0.0,102.507,102.258,102.266,102.122,2.645,0.035,0.0,0.116129032258,2.297,38.4884754412,3624457.11719,0.00320993451237,94169.9320547
1505831799.19,0.0,0.0,102.507,102.258,102.266,102.122,2.639,0.0,0.0,0.0,2.271,38.4729227085,3673538.74976,0.00317764665225,95483.7452198
1505831799.2,0.0,0.0,102.507,102.258,102.266,102.122,2.658,0.058,0.0,0.145161290323,2.271,38.4575560108,3695656.89604,0.00318157318446,96097.029541
1505831799.21,0.0,0.0,102.507,102.258,102.266,102.122,2.606,0.0,0.0,0.0,2.297,38.4423777501,3690839.9169,0.00322184999598,96009.6677914
1505831799.22,0.0,0.0,102.507,102.258,102.266,102.122,2.61,0.026,0.0,0.0677419354839,2.258,38.4273901201,3748243.85806,0.00317081734351,97540.9427066
1505831799.23,0.0,0.0,102.507,102.258,102.266,102.122,2.658,0.01,0.0,0.0645161290323,2.271,38.4125951122,3753303.23313,0.0031926477956,97710.2229663
1505831799.24,0.0,0.0,101.377,102.258,101.478,102.122,2.584,0.0,0.0,0.0,2.284,38.3979945176,3756973.13087,0.00321440333904,97842.9519062
1505831799.25,0.0,0.0,101.377,101.419,101.478,102.122,2.632,0.052,0.0,0.129032258065,2.271,38.3835899125,3784741.71726,0.0031994532822,98603.1198718
1505831799.27,0.0,0.0,101.377,101.419,101.478,101.401,2.681,0.0,0.0,0.0,2.271,38.3693826291,3798432.65772,0.00320268533196,98996.4497067
1505831799.28,0.0,0.0,101.377,101.419,101.478,101.401,2.652,0.052,0.0,0.132258064516,2.31,38.3553737242,3772602.05922,0.00326085813205,98359.1526533
1505831799.29,0.0,0.0,101.377,101.419,101.478,101.401,2.632,0.0,0.0,0.00645161290323,2.271,38.3415639635,3821866.06592,0.00320881238733,99679.4515101
1505831799.3,0.0,0.0,101.377,101.419,101.478,101.401,2.61,0.013,0.0,0.0322580645161,2.271,38.3279538179,3831658.00011,0.00321170969504,99970.3250092
1505831799.31,0.0,0.0,101.377,101.419,101.478,101.401,2.648,0.026,0.0,0.0838709677419,2.271,38.3145434679,3840201.19703,0.00321449791472,100228.290603
