t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,pv,T,Vpz,Vms
1507542177.802559, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.403, 0.000, 56.522, 16.562, 0.0, 0.000 
1507542177.814852, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.432, 0.045, 56.522, 16.562, 0.0838709677419, 0.000 
1507542177.826780, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.429, 0.000, 56.522, 16.562, 0.0258064516129, 0.000 
1507542177.838810, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.439, 0.000, 56.522, 16.562, 0.0, 0.000 
1507542177.850746, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.429, 0.039, 56.522, 16.562, 0.0967741935484, 0.000 
1507542177.862815, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.448, 0.000, 56.522, 16.562, 0.0, 0.000 
1507542177.874667, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.039, 56.522, 16.562, 0.0903225806452, 0.000 
1507542177.886430, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.461, 0.000, 56.522, 16.562, 0.0161290322581, 0.000 
1507542177.898331, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.448, 0.000, 56.522, 16.562, 0.0, 0.000 
1507542177.910222, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.432, 0.035, 56.522, 16.562, 0.0935483870968, 0.000 
1507542177.922199, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.406, 0.000, 56.522, 16.562, 0.0, 0.000 
1507542177.933983, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.465, 0.039, 56.522, 16.562, 0.1, 0.000 
1507542177.946032, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.000, 56.856, 16.562, 0.0129032258065, 0.000 
1507542177.958468, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.452, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542177.970650, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.426, 0.039, 56.856, 16.562, 0.1, 0.000 
1507542177.982732, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.439, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542177.994639, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.042, 56.856, 16.562, 0.0903225806452, 0.000 
1507542178.006484, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.397, 0.000, 56.856, 16.562, 0.0193548387097, 0.000 
1507542178.018325, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.394, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.030081, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.452, 0.032, 56.856, 16.562, 0.0903225806452, 0.000 
1507542178.041949, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.477, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.053845, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.426, 0.042, 56.856, 16.562, 0.1, 0.000 
1507542178.065648, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.439, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.077463, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.426, 0.006, 56.856, 16.562, 0.00645161290323, 0.000 
1507542178.089291, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.029, 56.856, 16.562, 0.0774193548387, 0.000 
1507542178.101154, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.426, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.113012, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.429, 0.048, 56.856, 16.562, 0.106451612903, 0.000 
1507542178.124823, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.442, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.136664, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.445, 0.016, 56.856, 16.562, 0.0354838709677, 0.000 
1507542178.148456, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.432, 0.019, 56.856, 16.562, 0.058064516129, 0.000 
1507542178.160283, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.442, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.172053, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.439, 0.045, 56.856, 16.562, 0.109677419355, 0.000 
1507542178.183859, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.403, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.195672, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.439, 0.029, 56.856, 16.562, 0.0612903225806, 0.000 
1507542178.207494, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.432, 0.010, 56.856, 16.562, 0.041935483871, 0.000 
1507542178.219312, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.231188, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.416, 0.042, 56.856, 16.562, 0.106451612903, 0.000 
1507542178.243184, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.406, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.255052, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.439, 0.035, 56.856, 16.562, 0.0774193548387, 0.000 
1507542178.266959, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.000, 56.856, 16.562, 0.0322580645161, 0.000 
1507542178.279105, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.410, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.291222, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.423, 0.042, 56.856, 16.562, 0.106451612903, 0.000 
1507542178.303166, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.413, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.315099, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.413, 0.032, 56.856, 16.562, 0.0741935483871, 0.000 
1507542178.327083, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.423, 0.003, 56.856, 16.562, 0.0387096774194, 0.000 
1507542178.338986, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.429, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.350839, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.455, 0.039, 56.856, 16.562, 0.103225806452, 0.000 
1507542178.362786, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.468, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.374764, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.419, 0.042, 56.856, 16.562, 0.0838709677419, 0.000 
1507542178.386637, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.419, 0.000, 56.856, 16.562, 0.0258064516129, 0.000 
1507542178.398475, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.413, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.410338, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.455, 0.039, 56.856, 16.562, 0.0967741935484, 0.000 
1507542178.422239, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.429, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.434099, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.426, 0.042, 56.856, 16.562, 0.0967741935484, 0.000 
1507542178.446160, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.426, 0.000, 56.856, 16.562, 0.0161290322581, 0.000 
1507542178.458149, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.419, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.470069, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.410, 0.032, 56.856, 16.562, 0.0967741935484, 0.000 
1507542178.481900, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.429, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.493841, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.426, 0.045, 56.856, 16.562, 0.0967741935484, 0.000 
1507542178.505714, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.397, 0.000, 56.856, 16.562, 0.00645161290323, 0.000 
1507542178.517491, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.429, 0.003, 56.856, 16.562, 0.0, 0.000 
1507542178.529258, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.432, 0.029, 56.856, 16.562, 0.0838709677419, 0.000 
1507542178.541032, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.439, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.552979, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.403, 0.048, 56.856, 16.562, 0.109677419355, 0.000 
1507542178.564746, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.576571, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.461, 0.013, 56.856, 16.562, 0.0322580645161, 0.000 
1507542178.588326, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.452, 0.016, 56.856, 16.562, 0.0645161290323, 0.000 
1507542178.600117, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.458, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.611910, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.468, 0.045, 56.856, 16.562, 0.112903225806, 0.000 
1507542178.623764, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.452, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.635562, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.445, 0.026, 56.856, 16.562, 0.0612903225806, 0.000 
1507542178.647403, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.406, 0.006, 56.856, 16.562, 0.0483870967742, 0.000 
1507542178.659322, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.416, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.671132, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.461, 0.042, 56.856, 16.562, 0.106451612903, 0.000 
1507542178.683060, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.442, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.694903, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.423, 0.035, 56.856, 16.562, 0.0741935483871, 0.000 
1507542178.706781, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.000, 56.856, 16.562, 0.0354838709677, 0.000 
1507542178.718776, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.474, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.730684, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.419, 0.042, 56.856, 16.562, 0.103225806452, 0.000 
1507542178.742617, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.471, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.754479, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.442, 0.039, 56.856, 16.562, 0.0870967741935, 0.000 
1507542178.766285, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.439, 0.000, 56.856, 16.562, 0.0258064516129, 0.000 
1507542178.778193, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.790067, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.439, 0.039, 56.856, 16.562, 0.0967741935484, 0.000 
1507542178.802078, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.813963, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.445, 0.039, 56.856, 16.562, 0.0935483870968, 0.000 
1507542178.825983, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.429, 0.000, 56.856, 16.562, 0.0193548387097, 0.000 
1507542178.837858, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.849719, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.513, 0.035, 56.856, 16.562, 0.0935483870968, 0.000 
1507542178.861551, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.448, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.873558, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.423, 0.045, 56.856, 16.562, 0.1, 0.000 
1507542178.885403, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.426, 0.000, 56.856, 16.562, 0.00322580645161, 0.000 
1507542178.897164, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.445, 0.003, 56.856, 16.562, 0.00645161290323, 0.000 
1507542178.908974, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.029, 56.856, 16.562, 0.0838709677419, 0.000 
1507542178.920881, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.406, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.933009, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.403, 0.048, 56.856, 16.562, 0.106451612903, 0.000 
1507542178.944823, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.419, 0.000, 56.856, 16.562, 0.0, 0.000 
1507542178.956631, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.455, 0.013, 56.856, 16.562, 0.0225806451613, 0.000 
1507542178.968457, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.413, 0.023, 56.856, 16.562, 0.0709677419355, 0.000 
1507542178.980321, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.426, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542178.992824, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.416, 0.045, 57.191, 16.562, 0.106451612903, 0.000 
1507542179.004890, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.429, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.016885, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.006, 57.191, 16.562, 0.00967741935484, 0.000 
1507542179.028766, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.423, 0.029, 57.191, 16.562, 0.0806451612903, 0.000 
1507542179.040636, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.455, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.052617, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.426, 0.048, 57.191, 16.562, 0.109677419355, 0.000 
1507542179.064466, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.426, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.076302, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.452, 0.016, 57.191, 16.562, 0.0290322580645, 0.000 
1507542179.088172, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.432, 0.019, 57.191, 16.562, 0.0709677419355, 0.000 
1507542179.100004, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.419, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.111829, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.458, 0.048, 57.191, 16.562, 0.112903225806, 0.000 
1507542179.123782, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.419, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.135609, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.026, 57.191, 16.562, 0.0516129032258, 0.000 
1507542179.147623, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.439, 0.010, 57.191, 16.562, 0.0548387096774, 0.000 
1507542179.159509, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.445, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.171342, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.439, 0.042, 57.191, 16.562, 0.109677419355, 0.000 
1507542179.183228, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.465, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.195113, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.461, 0.032, 57.191, 16.562, 0.0612903225806, 0.000 
1507542179.207004, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.442, 0.006, 57.191, 16.562, 0.0451612903226, 0.000 
1507542179.218859, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.474, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.230797, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.045, 57.191, 16.562, 0.106451612903, 0.000 
1507542179.242764, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.448, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.254608, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.477, 0.035, 57.191, 16.562, 0.0774193548387, 0.000 
1507542179.266432, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.484, 0.000, 57.191, 16.562, 0.0354838709677, 0.000 
1507542179.278191, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.377, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.290060, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.439, 0.035, 57.191, 16.562, 0.103225806452, 0.000 
1507542179.301864, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.468, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.313721, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.439, 0.045, 57.191, 16.562, 0.0935483870968, 0.000 
1507542179.325486, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.403, 0.000, 57.191, 16.562, 0.0129032258065, 0.000 
1507542179.337317, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.384, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.349209, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.413, 0.032, 57.191, 16.562, 0.0903225806452, 0.000 
1507542179.361022, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.413, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.372935, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.452, 0.048, 57.191, 16.562, 0.103225806452, 0.000 
1507542179.384762, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.468, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.396565, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.448, 0.010, 57.191, 16.562, 0.0161290322581, 0.000 
1507542179.408338, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.487, 0.023, 57.191, 16.562, 0.0741935483871, 0.000 
1507542179.420130, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.458, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.431934, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.465, 0.052, 57.191, 16.562, 0.109677419355, 0.000 
1507542179.443823, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.465, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.455669, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.377, 0.023, 57.191, 16.562, 0.0451612903226, 0.000 
1507542179.467510, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.429, 0.013, 57.191, 16.562, 0.058064516129, 0.000 
1507542179.479345, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.491191, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.442, 0.045, 57.191, 16.562, 0.109677419355, 0.000 
1507542179.503077, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.448, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.514896, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.416, 0.032, 57.191, 16.562, 0.0645161290323, 0.000 
1507542179.526684, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.461, 0.003, 57.191, 16.562, 0.041935483871, 0.000 
1507542179.538442, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.455, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.550179, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.448, 0.042, 57.191, 16.562, 0.106451612903, 0.000 
1507542179.562053, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.461, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.573843, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.432, 0.042, 57.191, 16.562, 0.0935483870968, 0.000 
1507542179.585828, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.465, 0.000, 57.191, 16.562, 0.0258064516129, 0.000 
1507542179.597627, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.426, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.609434, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.442, 0.035, 57.191, 16.562, 0.0935483870968, 0.000 
1507542179.621166, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.413, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.632959, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.045, 57.191, 16.562, 0.103225806452, 0.000 
1507542179.644690, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.468, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.656423, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.429, 0.010, 57.191, 16.562, 0.0161290322581, 0.000 
1507542179.668146, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.477, 0.023, 57.191, 16.562, 0.0741935483871, 0.000 
1507542179.679863, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.442, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.691599, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.468, 0.052, 57.191, 16.562, 0.109677419355, 0.000 
1507542179.703484, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.715288, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.477, 0.026, 57.191, 16.562, 0.0516129032258, 0.000 
1507542179.727255, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.465, 0.006, 57.191, 16.562, 0.058064516129, 0.000 
1507542179.739047, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.442, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.750919, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.048, 57.191, 16.562, 0.109677419355, 0.000 
1507542179.762847, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.432, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.774634, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.442, 0.029, 57.191, 16.562, 0.0677419354839, 0.000 
1507542179.786437, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.003, 57.191, 16.562, 0.0387096774194, 0.000 
1507542179.798217, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.445, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.811026, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.474, 0.045, 57.191, 16.562, 0.109677419355, 0.000 
1507542179.822899, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.448, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.834702, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.423, 0.032, 57.191, 16.562, 0.0645161290323, 0.000 
1507542179.846495, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.426, 0.000, 57.191, 16.562, 0.041935483871, 0.000 
1507542179.858286, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.439, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.870008, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.452, 0.042, 57.191, 16.562, 0.103225806452, 0.000 
1507542179.881834, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.445, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.893648, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.432, 0.045, 57.191, 16.562, 0.0935483870968, 0.000 
1507542179.905374, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.452, 0.000, 57.191, 16.562, 0.0161290322581, 0.000 
1507542179.917127, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.484, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.928910, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.435, 0.032, 57.191, 16.562, 0.0935483870968, 0.000 
1507542179.940951, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.432, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.952772, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.442, 0.045, 57.191, 16.562, 0.106451612903, 0.000 
1507542179.964545, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.468, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542179.976297, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.455, 0.010, 57.191, 16.562, 0.0129032258065, 0.000 
1507542179.988021, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.416, 0.019, 57.191, 16.562, 0.0741935483871, 0.000 
1507542179.999750, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.429, 0.000, 57.191, 16.562, 0.0, 0.000 
1507542180.011676, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.452, 0.045, 57.525, 16.562, 0.103225806452, 0.000 
1507542180.024189, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.487, 0.000, 57.525, 16.562, 0.0, 0.000 
1507542180.036263, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.416, 0.013, 57.525, 16.562, 0.0129032258065, 0.000 
1507542180.048168, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.416, 0.023, 57.525, 16.562, 0.0806451612903, 0.000 
1507542180.060027, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.448, 0.000, 57.525, 16.562, 0.0, 0.000 
1507542180.071823, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.432, 0.048, 57.525, 16.562, 0.109677419355, 0.000 
1507542180.083665, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.465, 0.000, 57.525, 16.562, 0.0, 0.000 
1507542180.095455, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.426, 0.019, 57.525, 16.562, 0.0354838709677, 0.000 
1507542180.107242, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.442, 0.013, 57.525, 16.562, 0.058064516129, 0.000 
1507542180.119077, 1.474, 2.443, 69.113, 65.953, 0.661, 0.661, 2.448, 0.000, 57.525, 16.562, 0.0, 0.000 
