t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,Tc,Vpz,Vms,gamma_dot,tau,mu_en_bal,mu_current_relation
1507719199.32,474.666,326.634,278.665,272.38,269.668,273.448,2.548,0.0,2.65068873979e-05,0.0161290322581,0.594530080105,884.712721624,569.411104577,6.95921815689e-07,0.643611299645
1507719199.34,474.666,326.634,278.665,272.38,282.939,278.174,2.552,0.0,2.68769545755e-05,0.00322580645161,0.59495689953,879.563049802,577.360750163,7.05039951547e-07,0.656417695461
1507719199.35,309.649,326.634,276.574,280.379,282.939,278.174,2.59,0.039,2.72440689672e-05,0.11935483871,0.595356578194,874.507223182,585.246965099,7.14135000068e-07,0.669230567324
1507719199.36,309.649,326.634,276.574,280.379,282.939,278.174,2.577,0.0,2.76075676598e-05,0.0,0.595729649964,869.551414639,593.05550893,7.23190618407e-07,0.682024661159
1507719199.37,309.649,326.634,276.574,280.379,282.939,278.174,2.577,0.058,2.79668470494e-05,0.148387096774,0.596076633906,864.701492513,600.773415262,7.32190136622e-07,0.69477550399
1507719199.38,309.649,289.124,276.574,280.379,282.939,278.174,2.568,0.0,2.83213809694e-05,0.0,0.596398031535,859.963021568,608.389381177,7.41116627564e-07,0.707459932484
1507719199.4,309.649,289.124,281.189,280.379,274.634,271.292,2.577,0.013,2.8670709862e-05,0.0258064516129,0.596694325065,855.341264441,615.893534631,7.49952949586e-07,0.72005591246
1507719199.41,252.037,289.124,281.189,274.665,274.634,271.292,2.581,0.032,2.90144335074e-05,0.106451612903,0.596965977923,850.841183017,623.277278247,7.58681800834e-07,0.732542442336
1507719199.43,252.037,289.124,281.189,274.665,274.634,271.292,2.542,0.035,2.93522095345e-05,0.122580645161,0.597213435279,846.467439557,630.533257336,7.67285785413e-07,0.744899600233
1507719199.44,252.037,289.124,281.189,274.665,289.105,291.783,2.584,0.0,2.96837364485e-05,0.0,0.597437129081,842.224397832,637.654995301,7.75747471258e-07,0.757108196987
1507719199.46,292.397,284.538,278.536,289.789,289.105,291.783,2.523,0.019,3.00087256379e-05,0.0354838709677,0.597637497254,838.116124759,644.636292295,7.84049456403e-07,0.769149134889
1507719199.47,292.397,284.538,278.536,289.789,289.105,291.783,2.548,0.026,3.03268692507e-05,0.106451612903,0.597814996809,834.146392609,651.470535155,7.9217442368e-07,0.781002640457
1507719199.48,292.397,284.538,278.536,289.789,289.105,291.783,2.561,0.0,3.06378084165e-05,0.0,0.597970086679,830.318681312,658.150014765,8.0010515496e-07,0.792647485331
1507719199.49,292.397,284.538,278.536,289.789,279.569,291.783,2.565,0.055,3.09411355645e-05,0.148387096774,0.598103202179,826.636180375,664.665975834,8.0782457662e-07,0.80406107501
1507719199.5,292.397,284.538,285.073,289.789,279.569,280.973,2.571,0.0,3.12364313883e-05,0.0,0.598214744618,823.10179042,671.009410984,8.15315872349e-07,0.815220448788
1507719199.52,292.397,258.701,285.073,271.566,279.569,280.973,2.574,0.032,3.15232985019e-05,0.058064516129,0.598305078657,819.718124469,677.171783713,8.22562606765e-07,0.826103221948
1507719199.53,292.397,258.701,285.073,271.566,279.569,280.973,2.545,0.019,3.18013740584e-05,0.0967741935484,0.598374529988,816.487508985,683.145299479,8.29548825424e-07,0.836687998238
1507719199.54,292.397,258.701,285.073,271.566,279.569,280.973,2.594,0.0,3.20703241708e-05,0.0,0.59842338433,813.411984771,688.922785846,8.36259133755e-07,0.846954309433
1507719199.55,203.296,1196.163,281.59,271.566,281.643,281.184,2.548,0.055,3.23298421892e-05,0.145161290323,0.598451888045,810.493309291,694.497655475,8.42678779369e-07,0.85688265099
1507719199.56,203.296,1196.163,281.59,289.71,281.643,281.184,2.548,0.0,3.25796477517e-05,0.0,0.598460249097,807.732963075,699.863885737,8.48793725426e-07,0.866454531052
1507719199.58,203.296,1196.163,281.59,289.71,281.643,281.184,2.542,0.026,3.28194564454e-05,0.058064516129,0.598448637362,805.132158839,705.015366976,8.54590674738e-07,0.875651729019
1507719199.59,203.296,1196.163,281.59,289.71,281.643,281.184,2.519,0.035,3.30489319003e-05,0.122580645161,0.598417184297,802.691847973,709.944873421,8.60057069174e-07,0.884455068546
1507719199.6,203.296,312.709,281.59,289.71,280.862,281.184,2.568,0.0,3.32676529192e-05,0.0,0.598365981654,800.412721635,714.643357067,8.65181113227e-07,0.892843576508
1507719199.61,270.285,312.709,292.283,279.799,280.862,280.767,2.584,0.058,3.34751266308e-05,0.145161290323,0.598295079543,798.295206406,719.100230239,8.69951865905e-07,0.900794874464
1507719199.62,270.285,312.709,292.283,279.799,280.862,280.767,2.552,0.0,3.36708483846e-05,0.00322580645161,0.598204485156,796.33945743,723.304652219,8.74359399874e-07,0.908286843594
1507719199.64,270.285,312.709,292.283,279.799,280.862,280.767,2.574,0.019,3.38543445164e-05,0.0354838709677,0.598094162473,794.545354437,727.246447933,8.78394929829e-07,0.915298848418
1507719199.65,270.285,312.709,292.283,279.799,280.862,280.767,2.574,0.026,3.40251746539e-05,0.0935483870968,0.597964031969,792.912501568,730.916157462,8.8205087184e-07,0.921811872075
1507719199.66,270.285,312.709,284.76,279.799,285.23,285.796,2.545,0.0,3.41829293487e-05,0.0,0.597813969368,791.440228201,734.304985189,8.85320885212e-07,0.92780851797
1507719199.67,283.088,284.77,284.76,286.358,285.23,285.796,2.568,0.058,3.43272203926e-05,0.151612903226,0.597643803744,790.127589603,737.404591774,8.88199895505e-07,0.933272804896
1507719199.68,283.088,284.77,284.76,286.358,285.23,285.796,2.542,0.0,3.44576582281e-05,0.0,0.597453316286,788.973367478,740.206608882,8.90684092214e-07,0.938189601062
1507719199.7,283.088,284.77,284.76,286.358,285.23,285.796,2.535,0.035,3.4573828538e-05,0.0870967741935,0.597242239742,787.976070426,742.702136309,8.92770917627e-07,0.942544024094
1507719199.71,283.088,284.77,284.76,286.358,278.971,285.796,2.555,0.006,3.46752657038e-05,0.0645161290323,0.597010257599,787.133934345,744.881171809,8.94459042147e-07,0.94632074582
1507719199.72,283.088,284.77,278.319,278.588,278.971,278.057,2.571,0.0,3.4761445697e-05,0.0,0.596757003566,786.44492274,746.732458396,8.95748358846e-07,0.949503820044
1507719199.73,283.088,247.3,278.319,278.588,278.971,278.057,2.577,0.052,3.48318217424e-05,0.138709677419,0.596482062265,785.906726814,748.24425045,8.96640032286e-07,0.95207767655
1507719199.74,283.088,247.3,278.319,278.588,278.971,278.057,2.552,0.0,3.48858683797e-05,0.0,0.596184970233,785.516765265,749.405260228,8.97136552437e-07,0.954028345881
1507719199.76,283.088,247.3,278.319,278.588,278.971,278.057,2.577,0.035,3.49230928205e-05,0.0709677419355,0.595865224062,785.272184014,750.204901832,8.97241746078e-07,0.955343786657
1507719199.77,206.791,247.3,280.589,278.588,279.617,280.494,2.594,0.019,3.49430354616e-05,0.0935483870968,0.59552230436,785.169855983,750.633302236,8.96960789657e-07,0.956013907712
1507719199.78,206.791,247.3,280.589,279.581,279.617,280.494,2.542,0.0,3.49452873782e-05,0.0,0.595155701672,785.206380704,750.681677071,8.96300241461e-07,0.956031045491
1507719199.79,206.791,247.3,280.589,279.581,279.617,280.494,2.568,0.058,3.49294883486e-05,0.151612903226,0.594764928562,785.378083707,750.34228819,8.95268017084e-07,0.955389899153
1507719199.8,206.791,247.3,280.589,279.581,279.617,280.494,2.581,0.0,3.48953002261e-05,0.0,0.594349516567,785.681016078,749.607871646,8.93873298525e-07,0.954086781157
1507719199.82,206.791,251.0,280.589,279.581,280.941,280.494,2.552,0.039,3.48424047768e-05,0.0967741935484,0.593908998345,786.110954298,748.471591263,8.92126446996e-07,0.952119528637
1507719199.83,284.334,251.0,281.177,281.552,280.941,277.768,2.552,0.006,3.47705083227e-05,0.0645161290323,0.593442890484,786.663400273,746.927138354,8.90038920227e-07,0.949487592908
1507719199.84,284.334,251.0,281.177,281.552,280.941,277.768,2.558,0.0,3.46793182347e-05,0.0,0.592950691452,787.333581688,744.96822677,8.87623169006e-07,0.94619135281
1507719199.85,284.334,251.0,281.177,281.552,280.941,277.768,2.606,0.052,3.45685345494e-05,0.132258064516,0.592431886654,788.116452531,742.588412812,8.84892562065e-07,0.942231836968
1507719199.86,284.334,251.0,281.177,281.552,280.941,277.768,2.552,0.0,3.44378878767e-05,0.0,0.591885952838,789.006693316,739.781909541,8.81861371789e-07,0.93761170318
1507719199.87,284.334,251.0,288.202,281.552,287.026,292.278,2.571,0.045,3.42871694326e-05,0.125806451613,0.591312362496,789.998710933,736.544231935,8.78544746585e-07,0.932335992125
1507719199.89,281.758,290.596,288.202,286.397,287.026,292.278,2.603,0.0,3.41162261187e-05,0.0354838709677,0.590710588517,791.086638525,732.872091192,8.74958633046e-07,0.926411919381
1507719199.9,281.758,290.596,288.202,286.397,287.026,292.278,2.587,0.0,3.39249756182e-05,0.0,0.590080108166,792.264335609,728.763719013,8.71119723066e-07,0.919849204689
1507719199.91,281.758,290.596,288.202,286.397,287.026,292.278,2.587,0.042,3.37134457073e-05,0.122580645161,0.589420406456,793.525388202,724.219712076,8.67045432368e-07,0.912661047578
1507719199.92,281.758,290.596,288.202,286.397,287.015,285.917,2.545,0.0,3.34817765203e-05,0.0,0.588730979626,794.863108642,719.243080694,8.62753828881e-07,0.9048640865
1507719199.94,517.258,290.596,276.192,289.034,287.015,285.917,2.532,0.048,3.32301645405e-05,0.109677419355,0.588011337671,796.270535461,713.838045647,8.5826348224e-07,0.89647678001
1507719199.95,517.258,267.57,276.192,289.034,287.015,285.917,2.545,0.006,3.29587819873e-05,0.0645161290323,0.587261005262,797.740434149,708.008306492,8.53593280287e-07,0.887517137385
1507719199.96,517.258,267.57,276.192,289.034,287.015,285.917,2.568,0.0,3.26677320196e-05,0.0,0.586479521392,799.265298509,701.756079245,8.48762296762e-07,0.87800143526
1507719199.97,517.258,267.57,276.192,289.034,290.793,285.917,2.548,0.045,3.23570636646e-05,0.135483870968,0.585666437726,800.837351247,695.082417094,8.43789744098e-07,0.867944553299
1507719199.98,312.793,267.57,302.359,291.664,290.793,285.138,2.526,0.0,3.20267917486e-05,0.0,0.584821316965,802.448543323,687.98763853,8.38694939655e-07,0.857360442928
1507719200.0,312.793,267.57,302.359,291.664,290.793,285.138,2.552,0.045,3.16768768231e-05,0.103225806452,0.583943732527,804.090552236,680.470896135,8.33497227894e-07,0.846261523957
1507719200.01,312.793,267.57,302.359,291.664,290.793,285.138,2.603,0.003,3.13072163447e-05,0.0548387096774,0.583033269208,805.754779776,672.529987112,8.28215926028e-07,0.834658389863
1507719200.02,312.793,288.052,302.359,291.664,290.793,285.138,2.59,0.0,3.09177075455e-05,0.0,0.582089524824,807.432350317,664.162703837,8.22870369076e-07,0.82256142397
1507719200.03,265.472,288.052,294.083,293.65,282.236,299.335,2.565,0.052,3.05083291765e-05,0.138709677419,0.581112112851,809.114109937,655.368589848,8.17479982072e-07,0.809982895861
1507719200.04,265.472,288.052,294.083,293.65,282.236,299.335,2.574,0.0,3.00791575683e-05,0.0,0.580100665066,810.790625643,646.149284849,8.1206427026e-07,0.7969372911
1507719200.06,265.472,288.052,294.083,293.65,282.236,299.335,2.565,0.052,2.96303341042e-05,0.132258064516,0.579054833889,812.452184384,636.507825985,8.06642752976e-07,0.783440352823
1507719200.07,265.472,288.052,294.083,293.65,282.236,299.335,2.545,0.0,2.91620346087e-05,0.0193548387097,0.577974303103,814.088792121,626.447990253,8.01234920294e-07,0.769508186718
1507719200.08,265.472,288.052,301.999,293.65,314.664,303.074,2.574,0.0,2.86744433797e-05,0.00322580645161,0.57685881472,815.690173158,615.973736672,7.9586022638e-07,0.755156500521
1507719200.09,299.21,302.835,301.999,302.682,314.664,303.074,2.594,0.035,2.81677490386e-05,0.112903225806,0.575708195845,817.245769854,605.089117133,7.90538116902e-07,0.740400427207
1507719200.1,299.21,302.835,301.999,302.682,314.664,303.074,2.555,0.0,2.76421772325e-05,0.0,0.574522370096,818.744742747,593.798978907,7.85288086147e-07,0.725255318178
1507719200.11,299.21,302.835,301.999,302.682,314.664,303.074,2.539,0.058,2.70980022566e-05,0.145161290323,0.573301360659,820.175970739,582.109214301,7.80129702175e-07,0.70973697727
1507719200.13,299.21,302.835,301.999,302.682,300.294,300.295,2.581,0.0,2.65355085305e-05,0.0,0.572045292706,821.528050897,570.025933113,7.75082577894e-07,0.693860583934
1507719200.14,535.981,302.835,287.075,301.126,300.294,300.295,2.568,0.016,2.59549709169e-05,0.0161290322581,0.57075438777,822.789298209,557.555039837,7.7016636418e-07,0.677640121294
1507719200.15,535.981,252.755,287.075,301.126,300.294,300.295,2.539,0.035,2.53566740829e-05,0.122580645161,0.569428941054,823.947746166,544.702649588,7.65400775023e-07,0.661088827687
1507719200.16,535.981,252.755,287.075,301.126,300.294,300.295,2.535,0.0,2.47409020202e-05,0.0,0.5680692968,824.991147887,531.47486297,7.60805582258e-07,0.644218867477
1507719200.17,535.981,383625.366,287.075,301.126,305.841,306.109,2.603,0.052,2.41079041634e-05,0.135483870968,0.566675838495,825.907567593,517.877038247,7.56399532504e-07,0.627039948012
1507719200.19,412.519,383625.366,307.572,307.409,305.841,306.109,2.587,0.0,2.34579228431e-05,0.0129032258065,0.565248986817,826.687744356,503.914381069,7.52196177198e-07,0.609558306035
1507719200.2,412.519,383625.366,307.572,307.409,305.841,306.109,2.555,0.0,2.27912638207e-05,0.0,0.563789197925,827.328637469,489.593459694,7.48197775685e-07,0.591776275498
1507719200.21,412.519,406.152,307.572,307.409,305.841,306.109,2.619,0.058,2.21083249981e-05,0.145161290323,0.562296962727,827.835198701,474.922821702,7.44392524961e-07,0.573692472182
1507719200.22,412.519,406.152,323.611,307.409,308.529,307.251,2.555,0.0,2.14095977879e-05,0.0,0.560772806494,828.21859929,459.913023434,7.40758127115e-07,0.555303906274
1507719200.24,298.96,792.944,323.611,308.4,308.529,307.251,2.539,0.048,2.06956591013e-05,0.11935483871,0.559217287182,828.492685241,444.576457883,7.37268319577e-07,0.536608790642
1507719200.25,298.96,792.944,323.611,308.4,308.529,307.251,2.545,0.0,1.99671145211e-05,0.0322580645161,0.557630992799,828.671615787,428.926133952,7.33897023115e-07,0.517606885262
1507719200.26,298.96,792.944,323.611,308.4,308.529,307.251,2.568,0.0,1.92245354369e-05,0.0,0.556014538786,828.769275123,412.974326023,7.30619236475e-07,0.498298306199
1507719200.27,298.96,792.944,323.611,308.4,315.086,316.805,2.574,0.035,1.84684611078e-05,0.116129032258,0.554368565077,828.799274076,396.732618259,7.27410957712e-07,0.478683597668
1507719200.28,313.558,317.105,305.151,315.722,315.086,316.805,2.516,0.0,1.76994285822e-05,0.0,0.552693733208,828.77494986,380.212547332,7.24249156346e-07,0.45876452636
1507719200.29,313.558,317.105,305.151,315.722,315.086,316.805,2.568,0.058,1.69179610837e-05,0.148387096774,0.550990723829,828.709363295,363.425352939,7.21111714784e-07,0.438543799595
1507719200.31,313.558,317.105,305.151,315.722,315.086,316.805,2.561,0.0,1.61245422466e-05,0.0,0.54926023363,828.615294544,346.381424331,7.1797736731e-07,0.418024415687
1507719200.32,313.558,317.105,305.151,315.722,309.584,309.726,2.574,0.019,1.53196353087e-05,0.0516129032258,0.547502971906,828.50524023,329.090712611,7.14825699609e-07,0.397210176389
1507719200.33,313.558,317.105,318.336,309.496,309.584,309.726,2.545,0.023,1.45037179912e-05,0.0967741935484,0.545719658679,828.391412674,311.563480008,7.11637174267e-07,0.376106602799
1507719200.34,313.558,292.199,318.336,309.496,309.584,309.726,2.565,0.0,1.36772844673e-05,0.0,0.543911024102,828.285739828,293.810342168,7.08393126981e-07,0.354720995473
1507719200.35,313.558,292.199,318.336,309.496,309.584,309.726,2.555,0.058,1.28408303087e-05,0.151612903226,0.542077806897,828.199865149,275.841944775,7.05075749733e-07,0.333062049854
1507719200.37,313.558,292.199,318.336,309.496,311.656,311.443,2.532,0.0,1.19948409052e-05,0.0,0.540220751841,828.145147436,257.668714797,7.01668083845e-07,0.311139557595
1507719200.38,308.306,292.199,307.541,312.019,311.656,311.443,2.565,0.019,1.11397740904e-05,0.0387096774194,0.538340607575,828.132660727,239.300487242,6.98154012961e-07,0.288963952988
1507719200.39,308.306,292.199,307.541,312.019,311.656,311.443,2.59,0.042,1.02760603401e-05,0.129032258065,0.536438125073,828.173194225,220.746509431,6.94518282271e-07,0.266546310567
1507719200.4,308.306,318.16,307.541,312.019,311.656,311.443,2.532,0.0,9.40413944657e-06,0.0,0.534514057103,828.277252247,202.01622882,6.9074656451e-07,0.243899284052
1507719200.42,308.306,318.16,317.313,312.019,311.36,310.0,2.545,0.042,8.52447140928e-06,0.116129032258,0.532569158328,828.455054291,183.119526945,6.86825499777e-07,0.221037370702
1507719200.43,292.21,318.16,317.313,310.688,311.36,310.0,2.584,0.0,7.63750427057e-06,0.041935483871,0.530604184784,828.716535245,164.066028487,6.82742687825e-07,0.197976052739
1507719200.44,292.21,318.16,317.313,310.688,311.36,310.0,2.568,0.0,6.74367748126e-06,0.0,0.528619892383,829.071345432,144.865173563,6.78486721276e-07,0.174731854335
1507719200.45,292.21,318.16,317.313,310.688,311.36,310.0,2.587,0.042,5.84347048281e-06,0.122580645161,0.526617035103,829.528850439,125.527261358,6.74047269494e-07,0.151323563119
1507719200.48,292.21,318.16,317.313,310.688,315.285,316.496,2.574,0.0,4.93743895997e-06,0.0,0.524596362863,830.098130888,106.064228884,6.69415146397e-07,0.127773120957
1507719200.5,223.125,318.16,317.313,226.95,315.285,316.496,2.577,0.045,4.02622594116e-06,0.109677419355,0.522558618107,830.787982059,86.4898894398,6.64582346298e-07,0.104105850479
1507719200.51,223.125,318.16,317.313,226.95,306.987,316.496,2.606,0.003,3.11056850525e-06,0.058064516129,0.520504531095,831.6069128,66.8200766786,6.59542071412e-07,0.0803505546312
1507719200.52,223.125,318.16,155.173,226.95,306.987,303.263,2.552,0.0,2.19131075977e-06,0.0,0.518434815881,832.563143578,47.0729234053,6.54288764735e-07,0.0565397637025
1507719200.53,223.125,150.298,155.173,226.95,306.987,303.263,2.548,0.052,1.26939201174e-06,0.138709677419,0.516350168288,833.664603809,27.2686074641,6.48818115004e-07,0.0327093261961
1507719200.54,223.125,150.298,155.173,226.95,306.987,303.263,2.571,0.0,3.45795156916e-07,0.0,0.514251265809,834.91892853,7.42824305629,6.43127017791e-07,0.00889696328884
1507719200.56,222.84,150.298,155.173,226.95,308.344,303.263,2.539,0.042,-5.78492698577e-07,0.11935483871,0.51213876969,836.333455311,-12.4269651711,6.37213548518e-07,-0.0148588641195
1507719200.57,222.84,150.298,308.356,308.009,308.344,311.313,2.568,0.0,-1.50248864747e-06,0.0225806451613,0.51001333731,837.91522283,-32.2759027694,6.31076974596e-07,-0.0385192939452
1507719200.58,222.84,150.298,308.356,308.009,308.344,311.313,2.539,0.01,-2.42521964917e-06,0.0161290322581,0.507875651714,839.670971551,-52.0976672421,6.24717782761e-07,-0.0620453356222
1507719200.59,222.84,150.298,308.356,308.009,308.344,311.313,2.526,0.029,-3.3457390217e-06,0.0935483870968,0.505726442459,841.60714534,-71.8719223189,6.18137674914e-07,-0.0853984221937
1507719200.6,222.84,341.725,308.356,308.009,308.344,311.313,2.552,0.0,-4.26315581501e-06,0.0,0.50356647295,843.729892551,-91.5795289417,6.11339501763e-07,-0.108541287621
1507719200.61,222.84,341.725,307.101,308.009,306.567,307.238,2.565,0.052,-5.17664580512e-06,0.145161290323,0.501396518426,846.045066802,-111.202781438,6.04327199072e-07,-0.131438366349
