t,dr,cr,cr2a,cr2b,pv,fdr,fcr,T,Vpz1,Vpz2,Vpzbg,Vadcbg
1502799735.200836, 0.203, 0.780, 1.534, 1.534, 80, 0.203, 0.780, 0.000, 0.812109375, 0.04189453125, 0.012890625, 0.012890625 
1502799735.303052, 0.200, 0.780, 1.502, 1.476, 80, 0.200, 0.780, 0.000, 0.786328125, 0.04189453125, 0.01611328125, 0.01611328125 
1502799735.405286, 0.748, 0.812, 1.534, 1.492, 80, 0.748, 0.812, 0.000, 0.80244140625, 0.02900390625, 0.0064453125, 0.0064453125 
1502799735.507905, 0.648, 0.799, 1.511, 1.492, 80, 0.648, 0.799, 0.000, 0.80244140625, 0.02578125, 0.0064453125, 0.012890625 
1502799735.610274, 0.780, 0.812, 1.553, 1.534, 80, 0.780, 0.812, 0.000, 0.80244140625, 0.02578125, 0.0, 0.00322265625 
1502799735.712442, 0.116, 0.790, 1.544, 1.534, 80, 0.116, 0.790, 0.000, 0.812109375, 0.02578125, 0.0, 0.0 
1502799735.814678, 0.757, 0.780, 1.492, 1.502, 80, 0.757, 0.780, 0.000, 0.80244140625, 0.02900390625, 0.00966796875, 0.012890625 
1502799735.916584, 0.651, 0.812, 1.560, 1.518, 80, 0.651, 0.812, 0.000, 0.812109375, 0.0322265625, 0.0064453125, 0.0064453125 
1502799736.018552, 0.184, 0.780, 1.492, 1.508, 80, 0.184, 0.780, 0.000, 0.812109375, 0.0322265625, 0.01611328125, 0.01611328125 
1502799736.120432, 0.738, 0.802, 1.560, 1.560, 80, 0.738, 0.802, 0.000, 0.8185546875, 0.0322265625, 0.012890625, 0.01611328125 
1502799736.222239, 0.203, 0.780, 1.489, 1.476, 80, 0.203, 0.780, 0.000, 0.812109375, 0.02900390625, 0.012890625, 0.01611328125 
1502799736.324377, 0.802, 0.812, 1.560, 1.511, 80, 0.802, 0.812, 0.000, 0.80244140625, 0.02578125, 0.0064453125, 0.01611328125 
1502799736.426207, 0.132, 0.780, 1.511, 1.502, 80, 0.132, 0.780, 0.000, 0.82177734375, 0.02578125, 0.012890625, 0.0064453125 
1502799736.528073, 0.693, 0.819, 1.553, 1.508, 80, 0.693, 0.819, 0.000, 0.79921875, 0.02578125, 0.00322265625, 0.0064453125 
1502799736.630010, 0.677, 0.780, 1.502, 1.489, 80, 0.677, 0.780, 0.000, 0.80244140625, 0.02578125, 0.0064453125, 0.00322265625 
1502799736.731793, 0.203, 0.812, 1.560, 1.553, 80, 0.203, 0.812, 0.000, 0.786328125, 0.02900390625, 0.0064453125, 0.0064453125 
1502799736.833937, 0.725, 0.780, 1.502, 1.476, 80, 0.725, 0.780, 0.000, 0.812109375, 0.04189453125, 0.01611328125, 0.01611328125 
1502799736.936086, 0.648, 0.822, 1.518, 1.492, 80, 0.648, 0.822, 0.000, 0.812109375, 0.04189453125, 0.01611328125, 0.01611328125 
1502799737.038582, 0.812, 0.780, 1.550, 1.540, 80, 0.812, 0.780, 0.000, 0.8185546875, 0.0322265625, 0.01611328125, 0.01611328125 
1502799737.140494, 0.168, 0.802, 1.511, 1.476, 80, 0.168, 0.802, 0.000, 0.79921875, 0.038671875, 0.02578125, 0.02578125 
1502799737.242498, 0.770, 0.799, 1.553, 1.550, 80, 0.770, 0.799, 0.000, 0.812109375, 0.0322265625, 0.012890625, 0.02578125 
1502799737.344599, 0.683, 0.790, 1.511, 1.479, 80, 0.683, 0.790, 0.000, 0.80244140625, 0.02578125, 0.0064453125, 0.0064453125 
1502799737.446834, 0.193, 0.812, 1.563, 1.511, 80, 0.193, 0.812, 0.000, 0.80244140625, 0.02578125, 0.0064453125, 0.0064453125 
1502799737.549278, 0.699, 0.790, 1.544, 1.560, 80, 0.699, 0.790, 0.000, 0.812109375, 0.0322265625, 0.0064453125, 0.00322265625 
1502799737.651878, 0.180, 0.780, 1.518, 1.511, 80, 0.180, 0.780, 0.000, 0.80244140625, 0.02900390625, 0.0064453125, 0.0064453125 
1502799737.754225, 0.767, 0.799, 1.518, 1.502, 80, 0.767, 0.799, 0.000, 0.79921875, 0.02900390625, 0.012890625, 0.01611328125 
1502799737.856419, 0.184, 0.802, 1.553, 1.550, 80, 0.184, 0.802, 0.000, 0.82177734375, 0.0322265625, 0.01611328125, 0.02578125 
1502799737.958779, 0.748, 0.780, 1.502, 1.492, 80, 0.748, 0.780, 0.000, 0.80244140625, 0.03544921875, 0.01611328125, 0.01611328125 
1502799738.060990, 0.648, 0.802, 1.550, 1.511, 80, 0.648, 0.802, 0.000, 0.79921875, 0.01611328125, 0.012890625, 0.0064453125 
1502799738.163532, 0.654, 0.802, 1.544, 1.544, 80, 0.654, 0.802, 0.000, 0.80244140625, 0.02900390625, 0.0064453125, 0.0064453125 
1502799738.265701, 0.648, 0.812, 1.502, 1.492, 80, 0.648, 0.812, 0.000, 0.80244140625, 0.02578125, 0.00322265625, 0.0 
1502799738.367823, 0.161, 0.780, 1.540, 1.553, 80, 0.161, 0.780, 0.000, 0.82177734375, 0.02578125, 0.0064453125, 0.0064453125 
1502799738.469892, 0.828, 0.812, 1.534, 1.492, 80, 0.828, 0.812, 0.000, 0.79921875, 0.02578125, 0.0064453125, 0.0064453125 
1502799738.571697, 0.203, 0.780, 1.492, 1.492, 80, 0.203, 0.780, 0.000, 0.80244140625, 0.0322265625, 0.012890625, 0.012890625 
1502799738.673452, 0.799, 0.780, 1.540, 1.534, 80, 0.799, 0.780, 0.000, 0.812109375, 0.038671875, 0.0064453125, 0.012890625 
1502799738.775308, 0.677, 0.812, 1.560, 1.550, 80, 0.677, 0.812, 0.000, 0.812109375, 0.038671875, 0.0064453125, 0.0064453125 
1502799738.877430, 0.193, 0.786, 1.518, 1.534, 80, 0.193, 0.786, 0.000, 0.8185546875, 0.02900390625, 0.0064453125, 0.0064453125 
1502799738.980219, 0.699, 0.799, 1.518, 1.502, 80, 0.699, 0.799, 0.000, 0.80244140625, 0.02578125, 0.00322265625, 0.00322265625 
1502799739.082369, 0.161, 0.790, 1.553, 1.544, 80, 0.161, 0.790, 0.000, 0.812109375, 0.02578125, 0.00322265625, 0.00322265625 
1502799739.184649, 0.790, 0.786, 1.502, 1.502, 80, 0.790, 0.786, 0.000, 0.786328125, 0.02578125, 0.00322265625, 0.00322265625 
1502799739.286940, 0.203, 0.812, 1.553, 1.511, 80, 0.203, 0.812, 0.000, 0.812109375, 0.02578125, 0.00322265625, 0.00322265625 
1502799739.389299, 0.735, 0.799, 1.540, 1.534, 80, 0.735, 0.799, 0.000, 0.80244140625, 0.03544921875, 0.0064453125, 0.012890625 
1502799739.491910, 0.203, 0.780, 1.534, 1.511, 80, 0.203, 0.780, 0.000, 0.8185546875, 0.04189453125, 0.0064453125, 0.012890625 
1502799739.593988, 0.667, 0.780, 1.502, 1.492, 80, 0.667, 0.780, 0.000, 0.786328125, 0.0322265625, 0.01611328125, 0.01611328125 
1502799739.695991, 0.203, 0.786, 1.511, 1.540, 80, 0.203, 0.786, 0.000, 0.82177734375, 0.0322265625, 0.00322265625, 0.00322265625 
1502799739.797958, 0.168, 0.812, 1.508, 1.502, 80, 0.168, 0.812, 0.000, 0.80244140625, 0.02900390625, 0.0064453125, 0.0064453125 
1502799739.900163, 0.812, 0.780, 1.550, 1.544, 80, 0.812, 0.780, 0.000, 0.812109375, 0.02578125, 0.00322265625, 0.0064453125 
1502799740.002272, 0.632, 0.786, 1.518, 1.502, 80, 0.632, 0.786, 0.000, 0.79921875, 0.02578125, 0.00322265625, 0.0064453125 
1502799740.104363, 0.812, 0.780, 1.511, 1.508, 80, 0.812, 0.780, 0.000, 0.80244140625, 0.02578125, 0.0064453125, 0.012890625 
1502799740.206241, 0.664, 0.799, 1.540, 1.544, 80, 0.664, 0.799, 0.000, 0.82177734375, 0.02578125, 0.0064453125, 0.00322265625 
1502799740.307994, 0.632, 0.802, 1.511, 1.476, 80, 0.632, 0.802, 0.000, 0.80244140625, 0.02900390625, 0.012890625, 0.012890625 
1502799740.409921, 0.699, 0.780, 1.502, 1.476, 80, 0.699, 0.780, 0.000, 0.812109375, 0.02900390625, 0.0064453125, 0.0064453125 
1502799740.511898, 0.161, 0.812, 1.534, 1.511, 80, 0.161, 0.812, 0.000, 0.79921875, 0.02578125, 0.0064453125, 0.0064453125 
1502799740.613860, 0.799, 0.780, 1.502, 1.508, 80, 0.799, 0.780, 0.000, 0.812109375, 0.03544921875, 0.012890625, 0.01611328125 
1502799740.715712, 0.203, 0.799, 1.492, 1.492, 80, 0.203, 0.799, 0.000, 0.8185546875, 0.02900390625, 0.00322265625, 0.00322265625 
1502799740.818197, 0.735, 0.812, 1.540, 1.511, 80, 0.735, 0.812, 0.000, 0.79921875, 0.02578125, 0.0064453125, 0.012890625 
1502799740.920063, 0.648, 0.780, 1.511, 1.502, 80, 0.648, 0.780, 0.000, 0.812109375, 0.02900390625, 0.00322265625, 0.0 
1502799741.021882, 0.648, 0.802, 1.550, 1.547, 80, 0.648, 0.802, 0.000, 0.80244140625, 0.01611328125, 0.00322265625, 0.00322265625 
1502799741.123691, 0.683, 0.802, 1.534, 1.502, 80, 0.683, 0.802, 0.000, 0.812109375, 0.01611328125, 0.0, 0.0 
1502799741.225418, 0.161, 0.780, 1.502, 1.511, 80, 0.161, 0.780, 0.000, 0.82822265625, 0.02578125, 0.00322265625, 0.00322265625 
1502799741.327156, 0.799, 0.799, 1.544, 1.544, 80, 0.799, 0.799, 0.000, 0.812109375, 0.02900390625, 0.0064453125, 0.012890625 
1502799741.428974, 0.203, 0.802, 1.534, 1.492, 80, 0.203, 0.802, 0.000, 0.812109375, 0.02900390625, 0.0064453125, 0.0064453125 
1502799741.530718, 0.735, 0.780, 1.492, 1.479, 80, 0.735, 0.780, 0.000, 0.79921875, 0.038671875, 0.01611328125, 0.02578125 
1502799741.632444, 0.677, 0.780, 1.511, 1.518, 80, 0.677, 0.780, 0.000, 0.82177734375, 0.04189453125, 0.01611328125, 0.01611328125 
1502799741.734158, 0.171, 0.812, 1.560, 1.553, 80, 0.171, 0.812, 0.000, 0.80244140625, 0.02900390625, 0.0064453125, 0.0064453125 
1502799741.835884, 0.812, 0.819, 1.560, 1.492, 80, 0.812, 0.819, 0.000, 0.812109375, 0.01611328125, 0.0, 0.0 
1502799741.937571, 0.180, 0.780, 1.511, 1.502, 80, 0.180, 0.780, 0.000, 0.80244140625, 0.02578125, 0.00322265625, 0.00322265625 
1502799742.039378, 0.751, 0.786, 1.534, 1.550, 80, 0.751, 0.786, 0.000, 0.812109375, 0.02578125, 0.00322265625, 0.00322265625 
1502799742.141188, 0.161, 0.786, 1.518, 1.508, 80, 0.161, 0.786, 0.000, 0.812109375, 0.02578125, 0.0, 0.0 
1502799742.243004, 0.648, 0.812, 1.547, 1.553, 80, 0.648, 0.812, 0.000, 0.80244140625, 0.02900390625, 0.0064453125, 0.0064453125 
1502799742.345189, 0.709, 0.780, 1.492, 1.518, 80, 0.709, 0.780, 0.000, 0.82177734375, 0.04189453125, 0.01611328125, 0.01611328125 
1502799742.447405, 0.161, 0.780, 1.518, 1.502, 80, 0.161, 0.780, 0.000, 0.80244140625, 0.03544921875, 0.01611328125, 0.012890625 
1502799742.549819, 0.767, 0.812, 1.560, 1.502, 80, 0.767, 0.812, 0.000, 0.812109375, 0.02900390625, 0.0064453125, 0.0064453125 
1502799742.651944, 0.193, 0.780, 1.511, 1.511, 80, 0.193, 0.780, 0.000, 0.8314453125, 0.0322265625, 0.0064453125, 0.00322265625 
1502799742.754308, 0.738, 0.802, 1.511, 1.492, 80, 0.738, 0.802, 0.000, 0.80244140625, 0.02578125, 0.00322265625, 0.0064453125 
1502799742.856142, 0.203, 0.780, 1.511, 1.534, 80, 0.203, 0.780, 0.000, 0.82177734375, 0.02900390625, 0.0064453125, 0.00322265625 
1502799742.957909, 0.699, 0.812, 1.511, 1.492, 80, 0.699, 0.812, 0.000, 0.80244140625, 0.02578125, 0.0, 0.00322265625 
1502799743.059870, 0.677, 0.780, 1.534, 1.511, 80, 0.677, 0.780, 0.000, 0.82177734375, 0.02900390625, 0.00322265625, 0.00322265625 
1502799743.161661, 0.171, 0.799, 1.511, 1.492, 80, 0.171, 0.799, 0.000, 0.812109375, 0.02900390625, 0.012890625, 0.0064453125 
1502799743.263626, 0.799, 0.780, 1.534, 1.544, 80, 0.799, 0.780, 0.000, 0.82177734375, 0.0322265625, 0.0064453125, 0.0064453125 
1502799743.365458, 0.180, 0.802, 1.518, 1.492, 80, 0.180, 0.802, 0.000, 0.80244140625, 0.0322265625, 0.01611328125, 0.01611328125 
1502799743.467215, 0.770, 0.780, 1.540, 1.547, 80, 0.770, 0.780, 0.000, 0.812109375, 0.0322265625, 0.012890625, 0.01611328125 
1502799743.569468, 0.200, 0.790, 1.547, 1.547, 80, 0.200, 0.790, 0.000, 0.8314453125, 0.0322265625, 0.00322265625, 0.00322265625 
1502799743.671660, 0.654, 0.786, 1.492, 1.511, 80, 0.654, 0.786, 0.000, 0.80244140625, 0.02900390625, 0.0064453125, 0.0064453125 
1502799743.773597, 0.719, 0.799, 1.534, 1.511, 80, 0.719, 0.799, 0.000, 0.80244140625, 0.02578125, 0.00322265625, 0.00322265625 
1502799743.875998, 0.203, 0.812, 1.511, 1.502, 80, 0.203, 0.812, 0.000, 0.79921875, 0.02578125, 0.0, 0.0 
1502799743.977917, 0.715, 0.777, 1.511, 1.534, 80, 0.715, 0.777, 0.000, 0.82177734375, 0.02578125, 0.00322265625, 0.0 
1502799744.079883, 0.161, 0.799, 1.518, 1.492, 80, 0.161, 0.799, 0.000, 0.812109375, 0.02578125, 0.0064453125, 0.0064453125 
1502799744.181816, 0.777, 0.780, 1.511, 1.502, 80, 0.777, 0.780, 0.000, 0.812109375, 0.0322265625, 0.012890625, 0.012890625 
1502799744.283595, 0.645, 0.802, 1.560, 1.553, 80, 0.645, 0.802, 0.000, 0.82177734375, 0.0322265625, 0.012890625, 0.012890625 
1502799744.385328, 0.709, 0.819, 1.511, 1.511, 80, 0.709, 0.819, 0.000, 0.79921875, 0.038671875, 0.01611328125, 0.01611328125 
1502799744.487191, 0.686, 0.780, 1.492, 1.508, 80, 0.686, 0.780, 0.000, 0.812109375, 0.038671875, 0.012890625, 0.0064453125 
1502799744.589447, 0.193, 0.780, 1.502, 1.502, 80, 0.193, 0.780, 0.000, 0.812109375, 0.0322265625, 0.0064453125, 0.0064453125 
1502799744.691677, 0.799, 0.802, 1.553, 1.560, 80, 0.799, 0.802, 0.000, 0.812109375, 0.02578125, 0.00322265625, 0.00322265625 
1502799744.793572, 0.135, 0.780, 1.508, 1.492, 80, 0.135, 0.780, 0.000, 0.79921875, 0.02578125, 0.0064453125, 0.00322265625 
1502799744.896436, 0.812, 0.780, 1.511, 1.511, 80, 0.812, 0.780, 0.000, 0.80244140625, 0.02900390625, 0.0064453125, 0.0064453125 
1502799744.998758, 0.648, 0.780, 1.476, 1.492, 80, 0.648, 0.780, 0.000, 0.812109375, 0.02900390625, 0.012890625, 0.0064453125 
1502799745.101082, 0.686, 0.799, 1.511, 1.502, 80, 0.686, 0.799, 0.000, 0.78955078125, 0.02900390625, 0.012890625, 0.01611328125 
1502799745.203506, 0.664, 0.812, 1.553, 1.492, 80, 0.664, 0.812, 0.000, 0.812109375, 0.0322265625, 0.0064453125, 0.0064453125 
1502799745.305751, 0.203, 0.780, 1.544, 1.560, 80, 0.203, 0.780, 0.000, 0.79921875, 0.02900390625, 0.0064453125, 0.0064453125 
1502799745.408091, 0.651, 0.780, 1.511, 1.502, 80, 0.651, 0.780, 0.000, 0.80244140625, 0.02900390625, 0.00322265625, 0.00322265625 
1502799745.510303, 0.135, 0.819, 1.511, 1.502, 80, 0.135, 0.819, 0.000, 0.80244140625, 0.02578125, 0.012890625, 0.0064453125 
1502799745.612786, 0.819, 0.812, 1.560, 1.511, 80, 0.819, 0.812, 0.000, 0.786328125, 0.01611328125, 0.00322265625, 0.0064453125 
1502799745.714971, 0.203, 0.780, 1.511, 1.544, 80, 0.203, 0.780, 0.000, 0.80244140625, 0.02900390625, 0.00322265625, 0.0 
1502799745.817140, 0.822, 0.790, 1.502, 1.489, 80, 0.822, 0.790, 0.000, 0.7798828125, 0.01611328125, 0.01611328125, 0.01611328125 
1502799745.919461, 0.203, 0.812, 1.540, 1.518, 80, 0.203, 0.812, 0.000, 0.80244140625, 0.02900390625, 0.0064453125, 0.012890625 
1502799746.021736, 0.203, 0.780, 1.550, 1.544, 80, 0.203, 0.780, 0.000, 0.812109375, 0.04189453125, 0.012890625, 0.012890625 
1502799746.123888, 0.677, 0.819, 1.534, 1.492, 80, 0.677, 0.819, 0.000, 0.786328125, 0.02578125, 0.00322265625, 0.00322265625 
1502799746.226044, 0.119, 0.780, 1.534, 1.540, 80, 0.119, 0.780, 0.000, 0.80244140625, 0.0322265625, 0.012890625, 0.01611328125 
1502799746.328333, 0.738, 0.790, 1.511, 1.492, 80, 0.738, 0.790, 0.000, 0.7798828125, 0.02578125, 0.00322265625, 0.0064453125 
1502799746.430550, 0.645, 0.802, 1.560, 1.502, 80, 0.645, 0.802, 0.000, 0.80244140625, 0.02900390625, 0.00322265625, 0.0 
1502799746.533176, 0.777, 0.780, 1.511, 1.534, 80, 0.777, 0.780, 0.000, 0.79921875, 0.02578125, 0.0064453125, 0.0064453125 
1502799746.635367, 0.632, 0.812, 1.540, 1.476, 80, 0.632, 0.812, 0.000, 0.78955078125, 0.02578125, 0.0064453125, 0.0064453125 
1502799746.737601, 0.200, 0.802, 1.560, 1.563, 80, 0.200, 0.802, 0.000, 0.7798828125, 0.03544921875, 0.0064453125, 0.0064453125 
1502799746.839984, 0.635, 0.780, 1.492, 1.502, 80, 0.635, 0.780, 0.000, 0.80244140625, 0.02900390625, 0.0064453125, 0.0064453125 
1502799746.942221, 0.151, 0.799, 1.534, 1.502, 80, 0.151, 0.799, 0.000, 0.80244140625, 0.02578125, 0.00322265625, 0.00322265625 
1502799747.044775, 0.767, 0.819, 1.579, 1.508, 80, 0.767, 0.819, 0.000, 0.79921875, 0.02578125, 0.0, 0.0 
1502799747.147134, 0.161, 0.812, 1.553, 1.540, 80, 0.161, 0.812, 0.000, 0.79921875, 0.01611328125, 0.0, 0.0 
1502799747.249492, 0.786, 0.802, 1.547, 1.550, 80, 0.786, 0.802, 0.000, 0.80244140625, 0.01611328125, 0.0, 0.00322265625 
1502799747.351716, 0.203, 0.780, 1.502, 1.508, 80, 0.203, 0.780, 0.000, 0.8185546875, 0.02578125, 0.00322265625, 0.0 
1502799747.453932, 0.151, 0.780, 1.502, 1.473, 80, 0.151, 0.780, 0.000, 0.812109375, 0.02900390625, 0.0064453125, 0.00322265625 
1502799747.556430, 0.699, 0.780, 1.511, 1.492, 80, 0.699, 0.780, 0.000, 0.80244140625, 0.02578125, 0.0064453125, 0.0064453125 
1502799747.658795, 0.203, 0.780, 1.511, 1.470, 80, 0.203, 0.780, 0.000, 0.79921875, 0.0322265625, 0.0064453125, 0.0064453125 
1502799747.760988, 0.709, 0.812, 1.560, 1.502, 80, 0.709, 0.812, 0.000, 0.80244140625, 0.02900390625, 0.0064453125, 0.0064453125 
1502799747.863297, 0.132, 0.786, 1.534, 1.553, 80, 0.132, 0.786, 0.000, 0.82177734375, 0.01611328125, 0.0, 0.0 
1502799747.965616, 0.709, 0.802, 1.547, 1.550, 80, 0.709, 0.802, 0.000, 0.812109375, 0.02578125, 0.00322265625, 0.00322265625 
1502799748.068794, 0.767, 0.812, 1.511, 1.492, 80, 0.767, 0.812, 0.000, 0.80244140625, 0.02578125, 0.00322265625, 0.0064453125 
1502799748.171000, 0.161, 0.812, 1.563, 1.544, 80, 0.161, 0.812, 0.000, 0.79921875, 0.02900390625, 0.00322265625, 0.0 
1502799748.273158, 0.735, 0.780, 1.544, 1.534, 80, 0.735, 0.780, 0.000, 0.8185546875, 0.03544921875, 0.0064453125, 0.0064453125 
1502799748.375459, 0.193, 0.780, 1.502, 1.502, 80, 0.193, 0.780, 0.000, 0.82177734375, 0.03544921875, 0.0064453125, 0.0064453125 
1502799748.477664, 0.780, 0.819, 1.511, 1.502, 80, 0.780, 0.819, 0.000, 0.79921875, 0.0322265625, 0.0064453125, 0.0064453125 
1502799748.580249, 0.203, 0.802, 1.518, 1.502, 80, 0.203, 0.802, 0.000, 0.80244140625, 0.02900390625, 0.0064453125, 0.012890625 
1502799748.682414, 0.728, 0.812, 1.560, 1.553, 80, 0.728, 0.812, 0.000, 0.79921875, 0.02578125, 0.0064453125, 0.0064453125 
1502799748.784873, 0.735, 0.799, 1.540, 1.550, 80, 0.735, 0.799, 0.000, 0.812109375, 0.02578125, 0.0, 0.0 
1502799748.887090, 0.203, 0.780, 1.511, 1.540, 80, 0.203, 0.780, 0.000, 0.812109375, 0.04833984375, 0.0064453125, 0.0064453125 
1502799748.989445, 0.715, 0.780, 1.511, 1.511, 80, 0.715, 0.780, 0.000, 0.812109375, 0.04189453125, 0.012890625, 0.012890625 
1502799749.091687, 0.119, 0.780, 1.502, 1.492, 80, 0.119, 0.780, 0.000, 0.79921875, 0.0322265625, 0.012890625, 0.0064453125 
1502799749.193828, 0.799, 0.799, 1.502, 1.492, 80, 0.799, 0.799, 0.000, 0.78955078125, 0.0451171875, 0.01611328125, 0.02578125 
1502799749.297332, 0.632, 0.819, 1.560, 1.502, 80, 0.632, 0.819, 0.000, 0.80244140625, 0.038671875, 0.0064453125, 0.012890625 
1502799749.399766, 0.780, 0.812, 1.547, 1.502, 80, 0.780, 0.812, 0.000, 0.78955078125, 0.02900390625, 0.01611328125, 0.02578125 
1502799749.502015, 0.203, 0.780, 1.550, 1.540, 80, 0.203, 0.780, 0.000, 0.812109375, 0.02578125, 0.0, 0.0 
1502799749.604448, 0.651, 0.780, 1.511, 1.553, 80, 0.651, 0.780, 0.000, 0.7798828125, 0.02578125, 0.00322265625, 0.00322265625 
1502799749.706867, 0.648, 0.780, 1.508, 1.534, 80, 0.648, 0.780, 0.000, 0.80244140625, 0.02900390625, 0.0064453125, 0.00322265625 
1502799749.809288, 0.180, 0.780, 1.492, 1.508, 80, 0.180, 0.780, 0.000, 0.80244140625, 0.02578125, 0.0064453125, 0.0064453125 
1502799749.911669, 0.699, 0.780, 1.508, 1.492, 80, 0.699, 0.780, 0.000, 0.7798828125, 0.0322265625, 0.012890625, 0.012890625 
1502799750.013997, 0.132, 0.819, 1.579, 1.511, 80, 0.132, 0.819, 0.000, 0.7798828125, 0.0322265625, 0.0064453125, 0.0064453125 
1502799750.116852, 0.699, 0.799, 1.534, 1.476, 80, 0.699, 0.799, 0.000, 0.77666015625, 0.0322265625, 0.0064453125, 0.012890625 
1502799750.219216, 0.648, 0.812, 1.560, 1.511, 80, 0.648, 0.812, 0.000, 0.78955078125, 0.02578125, 0.00322265625, 0.00322265625 
1502799750.321386, 0.151, 0.780, 1.534, 1.518, 80, 0.151, 0.780, 0.000, 0.80244140625, 0.02900390625, 0.0064453125, 0.0064453125 
1502799750.423339, 0.751, 0.790, 1.508, 1.492, 80, 0.751, 0.790, 0.000, 0.78955078125, 0.02578125, 0.00322265625, 0.0064453125 
1502799750.525355, 0.203, 0.819, 1.492, 1.492, 80, 0.203, 0.819, 0.000, 0.7798828125, 0.02578125, 0.00322265625, 0.00322265625 
1502799750.627608, 0.780, 0.819, 1.511, 1.492, 80, 0.780, 0.819, 0.000, 0.7798828125, 0.02578125, 0.012890625, 0.01611328125 
1502799750.729846, 0.132, 0.812, 1.560, 1.502, 80, 0.132, 0.812, 0.000, 0.80244140625, 0.0322265625, 0.0064453125, 0.0064453125 
1502799750.832006, 0.664, 0.780, 1.550, 1.540, 80, 0.664, 0.780, 0.000, 0.79921875, 0.02900390625, 0.0064453125, 0.012890625 
1502799750.933938, 0.728, 0.799, 1.534, 1.502, 80, 0.728, 0.799, 0.000, 0.79921875, 0.0322265625, 0.01611328125, 0.01611328125 
1502799751.035898, 0.161, 0.802, 1.550, 1.544, 80, 0.161, 0.802, 0.000, 0.80244140625, 0.02900390625, 0.0064453125, 0.0064453125 
1502799751.137938, 0.754, 0.786, 1.492, 1.473, 80, 0.754, 0.786, 0.000, 0.79921875, 0.02900390625, 0.0064453125, 0.0064453125 
1502799751.239981, 0.632, 0.812, 1.518, 1.502, 80, 0.632, 0.812, 0.000, 0.78955078125, 0.02900390625, 0.00322265625, 0.0 
1502799751.342228, 0.770, 0.799, 1.560, 1.540, 80, 0.770, 0.799, 0.000, 0.80244140625, 0.01611328125, 0.00322265625, 0.0064453125 
1502799751.444345, 0.151, 0.780, 1.492, 1.476, 80, 0.151, 0.780, 0.000, 0.786328125, 0.02578125, 0.0064453125, 0.0064453125 
1502799751.546246, 0.738, 0.802, 1.553, 1.508, 80, 0.738, 0.802, 0.000, 0.7798828125, 0.02578125, 0.0064453125, 0.01611328125 
1502799751.648387, 0.699, 0.780, 1.553, 1.534, 80, 0.699, 0.780, 0.000, 0.812109375, 0.03544921875, 0.012890625, 0.012890625 
1502799751.750251, 0.184, 0.819, 1.518, 1.502, 80, 0.184, 0.819, 0.000, 0.78955078125, 0.02900390625, 0.01611328125, 0.02578125 
1502799751.852051, 0.780, 0.780, 1.502, 1.479, 80, 0.780, 0.780, 0.000, 0.80244140625, 0.03544921875, 0.012890625, 0.01611328125 
1502799751.953950, 0.180, 0.799, 1.544, 1.547, 80, 0.180, 0.799, 0.000, 0.79921875, 0.02578125, 0.0064453125, 0.0064453125 
1502799752.055812, 0.780, 0.812, 1.553, 1.511, 80, 0.780, 0.812, 0.000, 0.7798828125, 0.02578125, 0.00322265625, 0.0064453125 
1502799752.157675, 0.129, 0.780, 1.518, 1.511, 80, 0.129, 0.780, 0.000, 0.812109375, 0.02578125, 0.0064453125, 0.00322265625 
1502799752.259643, 0.657, 0.802, 1.563, 1.553, 80, 0.657, 0.802, 0.000, 0.7798828125, 0.02578125, 0.00322265625, 0.00322265625 
1502799752.361387, 0.735, 0.780, 1.502, 1.479, 80, 0.735, 0.780, 0.000, 0.78955078125, 0.02578125, 0.0064453125, 0.0064453125 
1502799752.463470, 0.151, 0.802, 1.553, 1.547, 80, 0.151, 0.802, 0.000, 0.7798828125, 0.02578125, 0.012890625, 0.0064453125 
1502799752.565385, 0.751, 0.728, 1.534, 1.508, 80, 0.751, 0.728, 0.000, 0.786328125, 0.0322265625, 0.00966796875, 0.012890625 
1502799752.667148, 0.203, 0.780, 1.508, 1.502, 80, 0.203, 0.780, 0.000, 0.812109375, 0.038671875, 0.01611328125, 0.012890625 
1502799752.769240, 0.715, 0.812, 1.553, 1.502, 80, 0.715, 0.812, 0.000, 0.7798828125, 0.0322265625, 0.012890625, 0.02578125 
1502799752.871338, 0.135, 0.780, 1.476, 1.502, 80, 0.135, 0.780, 0.000, 0.79921875, 0.02900390625, 0.012890625, 0.0064453125 
1502799752.973274, 0.677, 0.812, 1.560, 1.502, 80, 0.677, 0.812, 0.000, 0.7798828125, 0.038671875, 0.012890625, 0.012890625 
1502799753.075055, 0.677, 0.780, 1.502, 1.476, 80, 0.677, 0.780, 0.000, 0.80244140625, 0.02578125, 0.0064453125, 0.01611328125 
1502799753.176950, 0.151, 0.812, 1.550, 1.553, 80, 0.151, 0.812, 0.000, 0.78955078125, 0.01611328125, 0.0, 0.00322265625 
