t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,pv,Tc,Vpz,Vms
1507542253.14769,0,0,0,0,0,0,2.513,0,0.669,16.625,0.0419354839,0.168
1507542253.15942,0,0,0,0,0,0,2.532,0,0.669,16.625,0,0.168
1507542253.17113,0,0,0,0,0,0,2.529,0.042,0.669,16.625,0.1096774194,0.168
1507542253.1829,0,0,0,0,0,0,2.51,0,0.669,16.625,0,0.168
1507542253.19481,0,0,0,0,0,0,2.516,0.048,0.669,16.625,0.1129032258,0.168
1507542253.2066,0,0,0,0,0,0,2.539,0,0.669,16.625,0.0129032258,0.168
1507542253.21833,0,0,0,0,0,0,2.5,0.006,0.669,16.625,0.0032258065,0.168
1507542253.23006,0,0,0,0,0,0,2.555,0.029,0.669,16.625,0.0935483871,0.168
1507542253.24183,0,0,0,0,0,0,2.539,0,0.669,16.625,0,0.168
1507542253.25369,0,0,0,0,0,0,2.523,0.055,1.003,16.625,0.1225806452,0.168
1507542253.26588,0,0,0,0,0,0,2.494,0,1.003,16.625,0,0.168
1507542253.27788,0,0,0,0,0,0,2.545,0.01,1.003,16.625,0.0193548387,0.168
1507542253.28973,0,0,0,0,0,0,2.532,0.026,1.003,16.625,0.0870967742,0.168
1507542253.30155,0,0,0,0,0,0,2.516,0,1.003,16.625,0,0.168
1507542253.31337,0,0,0,0,0,0,2.503,0.052,1.003,16.625,0.1290322581,0.194
1507542253.32511,0,0,0,0,0,0,2.548,0,1.003,16.625,0,0.168
1507542253.33683,0,0,0,0,0,0,2.523,0.026,1.003,16.625,0.0580645161,0.168
1507542253.34863,0,0,0,0,0,0,2.519,0.013,1.003,16.625,0.064516129,0.168
1507542253.36037,0,0,0,0,0,0,2.519,0,1.003,16.625,0,0.168
1507542253.37217,0,0,0,0,0,0,2.539,0.055,1.003,16.625,0.1225806452,0.181
1507542253.38391,0,0,0,0,0,0,2.558,0,1.003,16.625,0,0.181
1507542253.39563,0,0,0,0,0,0,2.513,0.035,1.003,16.625,0.0935483871,0.181
1507542253.40736,0,0,0,0,0,0,2.535,0,1.003,16.625,0.035483871,0.181
1507542253.41906,0,0,0,0,0,0,2.548,0,1.003,16.625,0,0.206
1507542253.43078,0,0,0,0,0,0,2.51,0.039,1.003,16.625,0.1064516129,0.181
1507542253.4426,0,0,0,0,0,0,2.526,0,1.003,16.625,0,0.181
1507542253.45441,0,0,0,0,0,0,2.513,0.052,1.003,16.625,0.1161290323,0.181
1507542253.46619,0,0,0,0,0,0,2.516,0,1.003,16.625,0.0064516129,0.181
1507542253.47793,0,0,0,0,0,0,2.513,0.01,1.003,16.625,0.0129032258,0.181
1507542253.48966,0,0,0,0,0,0,2.532,0.026,1.003,16.625,0.0870967742,0.181
1507542253.50138,0,0,0,0,0,0,2.49,0,1.003,16.625,0,0.181
1507542253.51325,0,0,0,0,0,0,2.552,0.052,1.003,16.625,0.1290322581,0.181
1507542253.52498,0,0,0,0,0,0,2.532,0,1.003,16.625,0,0.181
1507542253.5367,0,0,0,0,0,0,2.542,0.026,1.003,16.625,0.0580645161,0.181
1507542253.54842,0,0,0,0,0,0,2.548,0.013,1.003,16.625,0.0612903226,0.181
1507542253.56014,0,0,0,0,0,0,2.516,0,1.003,16.625,0,0.181
1507542253.57185,0,0,0,0,0,0,2.542,0.048,1.003,16.625,0.1193548387,0.181
1507542253.58366,0,0,0,0,0,0,2.506,0,1.003,16.625,0,0.181
1507542253.59539,0,0,0,0,0,0,2.529,0.042,1.003,16.625,0.0967741935,0.181
1507542253.60711,0,0,0,0,0,0,2.535,0,1.003,16.625,0.0322580645,0.181
1507542253.61891,0,0,0,0,0,0,2.51,0,1.003,16.625,0,0.181
1507542253.63084,0,0,0,0,0,0,2.532,0.042,1.003,16.625,0.1096774194,0.181
1507542253.64276,0,0,0,0,0,0,2.542,0,1.003,16.625,0,0.181
1507542253.65449,0,0,0,0,0,0,2.51,0.048,1.003,16.625,0.1161290323,0.181
1507542253.66622,0,0,0,0,0,0,2.545,0,1.003,16.625,0.0096774194,0.181
1507542253.67795,0,0,0,0,0,0,2.532,0.01,1.003,16.625,0.0064516129,0.181
1507542253.68968,0,0,0,0,0,0,2.503,0.026,1.003,16.625,0.0903225806,0.181
1507542253.7014,0,0,0,0,0,0,2.532,0,1.003,16.625,0,0.181
1507542253.71322,0,0,0,0,0,0,2.545,0.055,1.003,16.625,0.1290322581,0.181
1507542253.72495,0,0,0,0,0,0,2.561,0,1.003,16.625,0,0.181
1507542253.73666,0,0,0,0,0,0,2.497,0.026,1.003,16.625,0.0548387097,0.194
1507542253.74838,0,0,0,0,0,0,2.542,0.013,1.003,16.625,0.064516129,0.181
1507542253.76013,0,0,0,0,0,0,2.532,0,1.003,16.625,0,0.194
1507542253.77188,0,0,0,0,0,0,2.503,0.048,1.003,16.625,0.1225806452,0.194
1507542253.78367,0,0,0,0,0,0,2.558,0,1.003,16.625,0,0.194
1507542253.7954,0,0,0,0,0,0,2.51,0.042,1.003,16.625,0.0935483871,0.194
1507542253.80712,0,0,0,0,0,0,2.523,0,1.003,16.625,0.0322580645,0.194
1507542253.81884,0,0,0,0,0,0,2.532,0,1.003,16.625,0,0.194
1507542253.83056,0,0,0,0,0,0,2.516,0.039,1.003,16.625,0.1064516129,0.194
1507542253.84232,0,0,0,0,0,0,2.542,0,1.003,16.625,0,0.194
1507542253.85403,0,0,0,0,0,0,2.529,0.052,1.003,16.625,0.1193548387,0.194
1507542253.86575,0,0,0,0,0,0,2.568,0,1.003,16.625,0,0.194
1507542253.87746,0,0,0,0,0,0,2.561,0.013,1.003,16.625,0.0225806452,0.194
1507542253.88917,0,0,0,0,0,0,2.529,0.023,1.003,16.625,0.0838709677,0.194
1507542253.90088,0,0,0,0,0,0,2.545,0,1.003,16.625,0,0.194
1507542253.91267,0,0,0,0,0,0,2.49,0.052,1.003,16.625,0.1290322581,0.194
1507542253.92438,0,0,0,0,0,0,2.494,0,1.003,16.625,0,0.194
1507542253.93613,0,0,0,0,0,0,2.542,0.029,1.003,16.625,0.0677419355,0.194
