t,spd0,spd1,spd2,spd3,spd4,spd5,Vcr,adc0,dc,T,Vpz,Vms
1509362975.470036, 530.504, 526.962, 3.140, 3.140, 3.140, 3.140, 2.626, 0.013, 20.000, 15.875, 0.109677419355, 1.497 
1509362975.482096, 530.504, 510.670, 3.140, 3.140, 3.140, 3.140, 2.655, 0.000, 20.000, 15.875, 0.0, 1.497 
1509362975.493964, 530.504, 510.670, 3.140, 3.140, 3.140, 3.140, 2.632, 0.058, 20.000, 15.875, 0.190322580645, 1.510 
1509362975.505868, 549.108, 573.374, 3.140, 3.140, 3.140, 3.140, 2.668, 0.000, 20.000, 15.875, 0.0, 1.497 
1509362975.517787, 549.108, 573.374, 3.140, 3.140, 3.140, 3.140, 2.606, 0.045, 20.000, 15.875, 0.116129032258, 1.484 
1509362975.529669, 546.110, 546.627, 3.140, 3.140, 3.140, 3.140, 2.639, 0.010, 20.000, 15.875, 0.106451612903, 1.497 
1509362975.541538, 546.110, 546.627, 3.140, 3.140, 3.140, 3.140, 2.661, 0.000, 20.000, 15.875, 0.0, 1.484 
1509362975.553418, 556.874, 557.289, 3.140, 3.140, 3.140, 3.140, 2.629, 0.061, 20.000, 15.875, 0.18064516129, 1.471 
1509362975.565277, 556.874, 557.289, 3.140, 3.140, 3.140, 3.140, 2.610, 0.000, 20.000, 15.875, 0.0, 1.471 
1509362975.577290, 558.288, 557.289, 3.140, 3.140, 3.140, 3.140, 2.674, 0.042, 20.000, 15.875, 0.129032258065, 1.471 
1509362975.589310, 558.288, 559.410, 3.140, 3.140, 3.140, 3.140, 2.642, 0.006, 20.000, 15.875, 0.0838709677419, 1.484 
1509362975.601192, 558.288, 559.410, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 20.000, 15.875, 0.0, 1.484 
1509362975.613025, 577.988, 577.505, 3.140, 3.140, 3.140, 3.140, 2.632, 0.058, 20.000, 15.875, 0.177419354839, 1.484 
1509362975.624933, 577.988, 577.505, 3.140, 3.140, 3.140, 3.140, 2.661, 0.000, 20.000, 15.875, 0.0, 1.471 
1509362975.636810, 571.431, 571.862, 3.140, 3.140, 3.140, 3.140, 2.665, 0.058, 20.000, 15.875, 0.158064516129, 1.471 
1509362975.648710, 571.431, 571.862, 3.140, 3.140, 3.140, 3.140, 2.655, 0.000, 20.000, 15.875, 0.0548387096774, 1.484 
1509362975.660536, 580.200, 581.191, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 20.000, 15.875, 0.0, 1.471 
1509362975.672434, 580.200, 581.191, 3.140, 3.140, 3.140, 3.140, 2.635, 0.052, 20.000, 15.875, 0.164516129032, 1.471 
1509362975.684266, 583.115, 582.165, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 20.000, 15.875, 0.0, 1.471 
1509362975.696258, 583.115, 582.165, 3.140, 3.140, 3.140, 3.140, 2.626, 0.058, 20.000, 15.875, 0.177419354839, 1.471 
1509362975.708091, 597.945, 582.165, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 20.000, 15.875, 0.0354838709677, 1.471 
1509362975.720096, 597.945, 555.841, 3.140, 3.140, 3.140, 3.140, 2.635, 0.006, 20.000, 15.875, 0.00645161290323, 1.458 
1509362975.732004, 591.508, 555.841, 3.140, 3.140, 3.140, 3.140, 2.632, 0.039, 20.000, 15.875, 0.148387096774, 1.458 
1509362975.743864, 591.508, 631.184, 3.140, 3.140, 3.140, 3.140, 2.587, 0.000, 20.000, 15.875, 0.0, 1.458 
1509362975.755728, 591.508, 631.184, 3.140, 3.140, 3.140, 3.140, 2.600, 0.065, 20.000, 15.875, 0.177419354839, 1.458 
1509362975.767702, 578.190, 608.888, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 20.000, 15.875, 0.0161290322581, 1.458 
1509362975.779816, 578.190, 608.888, 3.140, 3.140, 3.140, 3.140, 2.623, 0.013, 20.000, 15.875, 0.0258064516129, 1.471 
1509362975.791769, 622.454, 598.947, 3.140, 3.140, 3.140, 3.140, 2.603, 0.039, 20.000, 15.875, 0.148387096774, 1.458 
1509362975.803709, 622.454, 598.947, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 20.000, 15.875, 0.0, 1.471 
1509362975.815557, 615.464, 616.392, 3.140, 3.140, 3.140, 3.140, 2.635, 0.065, 20.000, 15.875, 0.187096774194, 1.458 
1509362975.827512, 615.464, 616.392, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 20.000, 15.875, 0.00645161290323, 1.445 
1509362975.839396, 607.213, 607.336, 3.140, 3.140, 3.140, 3.140, 2.632, 0.019, 20.000, 15.875, 0.0483870967742, 1.445 
1509362975.851320, 607.213, 607.336, 3.140, 3.140, 3.140, 3.140, 2.619, 0.032, 20.000, 15.875, 0.132258064516, 1.458 
1509362975.863197, 613.495, 614.076, 3.140, 3.140, 3.140, 3.140, 2.616, 0.000, 20.000, 15.875, 0.0, 1.445 
1509362975.875129, 613.495, 614.076, 3.140, 3.140, 3.140, 3.140, 2.639, 0.058, 20.000, 15.875, 0.196774193548, 1.471 
1509362975.887118, 613.825, 613.172, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 20.000, 15.875, 0.0, 1.445 
1509362975.898980, 613.825, 613.172, 3.140, 3.140, 3.140, 3.140, 2.603, 0.035, 20.000, 15.875, 0.0806451612903, 1.445 
1509362975.910845, 628.115, 628.693, 3.140, 3.140, 3.140, 3.140, 2.652, 0.023, 20.000, 15.875, 0.125806451613, 1.432 
1509362975.922700, 628.115, 628.693, 3.140, 3.140, 3.140, 3.140, 2.610, 0.000, 20.000, 15.875, 0.0, 1.445 
1509362975.934574, 619.836, 620.141, 3.140, 3.140, 3.140, 3.140, 2.632, 0.061, 20.000, 15.875, 0.190322580645, 1.432 
1509362975.946505, 619.836, 620.141, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 20.000, 15.875, 0.0, 1.445 
1509362975.958368, 625.518, 626.252, 3.140, 3.140, 3.140, 3.140, 2.632, 0.042, 20.000, 15.875, 0.109677419355, 1.432 
1509362975.970279, 625.518, 626.252, 3.140, 3.140, 3.140, 3.140, 2.610, 0.013, 20.000, 15.875, 0.103225806452, 1.458 
1509362975.982195, 625.157, 624.326, 3.140, 3.140, 3.140, 3.140, 2.603, 0.000, 20.000, 15.875, 0.0, 1.432 
1509362975.994108, 625.157, 624.326, 3.140, 3.140, 3.140, 3.140, 2.632, 0.058, 20.000, 15.875, 0.18064516129, 1.419 
1509362976.006112, 639.441, 593.965, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 20.000, 15.875, 0.0, 1.432 
1509362976.018368, 639.441, 593.965, 3.140, 3.140, 3.140, 3.140, 2.606, 0.045, 20.000, 15.875, 0.112903225806, 1.432 
1509362976.030294, 628.932, 682.156, 3.140, 3.140, 3.140, 3.140, 2.645, 0.013, 20.000, 15.875, 0.103225806452, 1.432 
1509362976.042262, 628.932, 682.156, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 20.000, 15.875, 0.0, 1.432 
1509362976.054089, 636.079, 635.976, 3.140, 3.140, 3.140, 3.140, 2.623, 0.058, 20.000, 15.875, 0.183870967742, 1.432 
1509362976.066107, 636.079, 635.976, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 20.000, 15.875, 0.0, 1.432 
1509362976.078008, 633.045, 633.013, 3.140, 3.140, 3.140, 3.140, 2.584, 0.052, 20.000, 15.875, 0.135483870968, 1.432 
1509362976.089963, 633.045, 633.013, 3.140, 3.140, 3.140, 3.140, 2.613, 0.006, 20.000, 15.875, 0.0870967741935, 1.432 
1509362976.101827, 648.002, 648.370, 3.140, 3.140, 3.140, 3.140, 2.671, 0.000, 20.000, 15.875, 0.0, 1.432 
1509362976.113747, 648.002, 648.370, 3.140, 3.140, 3.140, 3.140, 2.635, 0.058, 20.000, 15.875, 0.174193548387, 1.406 
1509362976.125570, 636.697, 637.594, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 20.000, 15.875, 0.0, 1.419 
1509362976.137576, 636.697, 637.594, 3.140, 3.140, 3.140, 3.140, 2.606, 0.055, 20.000, 15.875, 0.154838709677, 1.419 
1509362976.149415, 644.141, 643.140, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 20.000, 15.875, 0.0612903225806, 1.419 
1509362976.161282, 644.141, 643.140, 3.140, 3.140, 3.140, 3.140, 2.600, 0.000, 20.000, 15.875, 0.0, 1.432 
1509362976.173229, 642.012, 641.383, 3.140, 3.140, 3.140, 3.140, 2.626, 0.048, 20.000, 15.875, 0.170967741935, 1.419 
1509362976.185220, 642.012, 641.383, 3.140, 3.140, 3.140, 3.140, 2.594, 0.000, 20.000, 15.875, 0.0, 1.419 
1509362976.197171, 640.782, 654.365, 3.140, 3.140, 3.140, 3.140, 2.587, 0.058, 20.000, 15.875, 0.167741935484, 1.406 
1509362976.209328, 640.782, 654.365, 3.140, 3.140, 3.140, 3.140, 2.658, 0.000, 20.000, 15.875, 0.0516129032258, 1.419 
1509362976.221363, 619.830, 644.715, 3.140, 3.140, 3.140, 3.140, 2.616, 0.000, 20.000, 15.875, 0.0, 1.406 
1509362976.233303, 691.057, 644.715, 3.140, 3.140, 3.140, 3.140, 2.623, 0.045, 20.000, 15.875, 0.164516129032, 1.406 
1509362976.245244, 691.057, 633.849, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 20.000, 15.875, 0.0, 1.406 
1509362976.257184, 647.722, 633.849, 3.140, 3.140, 3.140, 3.140, 2.648, 0.055, 20.000, 15.875, 0.167741935484, 1.406 
1509362976.269135, 647.722, 627.746, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 20.000, 15.875, 0.0451612903226, 1.419 
1509362976.281056, 659.717, 700.116, 3.140, 3.140, 3.140, 3.140, 2.616, 0.000, 20.000, 15.875, 0.0, 1.406 
1509362976.292965, 659.717, 700.116, 3.140, 3.140, 3.140, 3.140, 2.606, 0.048, 20.000, 15.875, 0.158064516129, 1.394 
1509362976.304804, 649.521, 649.635, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 20.000, 15.875, 0.0, 1.406 
1509362976.316771, 649.521, 649.635, 3.140, 3.140, 3.140, 3.140, 2.623, 0.065, 20.000, 15.875, 0.18064516129, 1.406 
1509362976.328645, 653.991, 654.392, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 20.000, 15.875, 0.0322580645161, 1.406 
1509362976.340553, 653.991, 654.392, 3.140, 3.140, 3.140, 3.140, 2.613, 0.010, 20.000, 15.875, 0.0225806451613, 1.406 
1509362976.352385, 652.546, 651.155, 3.140, 3.140, 3.140, 3.140, 2.619, 0.042, 20.000, 15.875, 0.145161290323, 1.406 
1509362976.364280, 652.546, 651.155, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 20.000, 15.875, 0.0, 1.394 
1509362976.376225, 663.747, 665.425, 3.140, 3.140, 3.140, 3.140, 2.603, 0.065, 20.000, 15.875, 0.187096774194, 1.406 
1509362976.388171, 663.747, 665.425, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 20.000, 15.875, 0.00645161290323, 1.406 
1509362976.400067, 654.249, 654.079, 3.140, 3.140, 3.140, 3.140, 2.623, 0.019, 20.000, 15.875, 0.0483870967742, 1.394 
1509362976.411951, 654.249, 654.079, 3.140, 3.140, 3.140, 3.140, 2.597, 0.029, 20.000, 15.875, 0.132258064516, 1.406 
1509362976.423809, 658.819, 658.846, 3.140, 3.140, 3.140, 3.140, 2.587, 0.000, 20.000, 15.875, 0.0, 1.406 
1509362976.435655, 658.819, 658.846, 3.140, 3.140, 3.140, 3.140, 2.610, 0.065, 20.000, 15.875, 0.196774193548, 1.406 
1509362976.447570, 656.228, 655.053, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 20.000, 15.875, 0.0, 1.394 
1509362976.459408, 656.228, 655.053, 3.140, 3.140, 3.140, 3.140, 2.613, 0.035, 20.000, 15.875, 0.0935483870968, 1.419 
1509362976.471291, 668.266, 587.268, 3.140, 3.140, 3.140, 3.140, 2.632, 0.019, 20.000, 15.875, 0.116129032258, 1.394 
1509362976.483214, 668.266, 587.268, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 20.000, 15.875, 0.0, 1.394 
1509362976.495156, 636.079, 762.508, 3.140, 3.140, 3.140, 3.140, 2.616, 0.061, 20.000, 15.875, 0.193548387097, 1.394 
1509362976.507075, 685.657, 762.508, 3.140, 3.140, 3.140, 3.140, 2.606, 0.000, 20.000, 15.875, 0.0, 1.394 
1509362976.519003, 685.657, 651.094, 3.140, 3.140, 3.140, 3.140, 2.635, 0.052, 20.000, 15.875, 0.116129032258, 1.381 
1509362976.530899, 659.482, 651.094, 3.140, 3.140, 3.140, 3.140, 2.677, 0.006, 20.000, 15.875, 0.103225806452, 1.381 
1509362976.542833, 659.482, 629.460, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 20.000, 15.875, 0.0, 1.394 
1509362976.554669, 671.655, 719.319, 3.140, 3.140, 3.140, 3.140, 2.661, 0.058, 20.000, 15.875, 0.18064516129, 1.381 
1509362976.566613, 671.655, 719.319, 3.140, 3.140, 3.140, 3.140, 2.603, 0.000, 20.000, 15.875, 0.0, 1.381 
1509362976.578459, 660.271, 660.617, 3.140, 3.140, 3.140, 3.140, 2.632, 0.048, 20.000, 15.875, 0.141935483871, 1.394 
1509362976.590341, 660.271, 660.617, 3.140, 3.140, 3.140, 3.140, 2.645, 0.003, 20.000, 15.875, 0.0741935483871, 1.381 
1509362976.602166, 664.981, 664.925, 3.140, 3.140, 3.140, 3.140, 2.610, 0.000, 20.000, 15.875, 0.0, 1.381 
1509362976.614043, 664.981, 664.925, 3.140, 3.140, 3.140, 3.140, 2.613, 0.055, 20.000, 15.875, 0.170967741935, 1.394 
1509362976.625852, 662.015, 660.590, 3.140, 3.140, 3.140, 3.140, 2.594, 0.000, 20.000, 15.875, 0.0, 1.394 
1509362976.637982, 662.015, 660.590, 3.140, 3.140, 3.140, 3.140, 2.616, 0.058, 20.000, 15.875, 0.161290322581, 1.394 
1509362976.649953, 673.704, 675.252, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 20.000, 15.875, 0.0645161290323, 1.394 
1509362976.661881, 673.704, 675.252, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 20.000, 15.875, 0.0, 1.368 
1509362976.673788, 662.544, 662.831, 3.140, 3.140, 3.140, 3.140, 2.603, 0.055, 20.000, 15.875, 0.174193548387, 1.381 
1509362976.685700, 662.544, 662.831, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 20.000, 15.875, 0.0, 1.381 
1509362976.697734, 659.109, 666.637, 3.140, 3.140, 3.140, 3.140, 2.635, 0.065, 20.000, 15.875, 0.170967741935, 1.381 
1509362976.709606, 659.109, 666.637, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 20.000, 15.875, 0.0354838709677, 1.381 
1509362976.721560, 659.109, 663.488, 3.140, 3.140, 3.140, 3.140, 2.600, 0.006, 20.000, 15.875, 0.0, 1.381 
1509362976.733414, 336.715, 663.488, 3.140, 3.140, 3.140, 3.140, 2.655, 0.042, 20.000, 15.875, 0.161290322581, 1.381 
1509362976.745353, 336.715, 633.957, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 20.000, 15.875, 0.0, 1.368 
1509362976.757272, 664.013, 712.517, 3.140, 3.140, 3.140, 3.140, 2.610, 0.065, 20.000, 15.875, 0.177419354839, 1.381 
1509362976.769176, 664.013, 712.517, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 20.000, 15.875, 0.0225806451613, 1.381 
1509362976.781059, 667.196, 667.323, 3.140, 3.140, 3.140, 3.140, 2.597, 0.010, 20.000, 15.875, 0.0161290322581, 1.368 
1509362976.792949, 667.196, 667.323, 3.140, 3.140, 3.140, 3.140, 2.606, 0.035, 20.000, 15.875, 0.145161290323, 1.381 
1509362976.804814, 664.750, 663.362, 3.140, 3.140, 3.140, 3.140, 2.606, 0.000, 20.000, 15.875, 0.0, 1.381 
1509362976.816959, 664.750, 663.362, 3.140, 3.140, 3.140, 3.140, 2.597, 0.065, 20.000, 15.875, 0.187096774194, 1.368 
1509362976.828843, 675.977, 677.047, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 20.000, 15.875, 0.0129032258065, 1.368 
1509362976.840703, 675.977, 677.047, 3.140, 3.140, 3.140, 3.140, 2.642, 0.019, 20.000, 15.875, 0.041935483871, 1.368 
1509362976.852596, 664.511, 664.132, 3.140, 3.140, 3.140, 3.140, 2.623, 0.035, 20.000, 15.875, 0.138709677419, 1.381 
1509362976.864520, 664.511, 664.132, 3.140, 3.140, 3.140, 3.140, 2.587, 0.000, 20.000, 15.875, 0.0, 1.368 
1509362976.876482, 667.323, 669.105, 3.140, 3.140, 3.140, 3.140, 2.623, 0.068, 20.000, 15.875, 0.193548387097, 1.368 
1509362976.888356, 667.323, 669.105, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 20.000, 15.875, 0.0, 1.368 
1509362976.900282, 648.196, 663.362, 3.140, 3.140, 3.140, 3.140, 2.635, 0.029, 20.000, 15.875, 0.0741935483871, 1.368 
1509362976.912126, 695.573, 663.362, 3.140, 3.140, 3.140, 3.140, 2.648, 0.016, 20.000, 15.875, 0.11935483871, 1.368 
1509362976.924061, 695.573, 658.185, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 20.000, 15.875, 0.0, 1.355 
1509362976.936056, 664.041, 684.337, 3.140, 3.140, 3.140, 3.140, 2.581, 0.068, 20.000, 15.875, 0.193548387097, 1.368 
1509362976.947986, 664.041, 684.337, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 20.000, 15.875, 0.0, 1.381 
1509362976.959868, 668.536, 668.422, 3.140, 3.140, 3.140, 3.140, 2.639, 0.035, 20.000, 15.875, 0.0935483870968, 1.368 
1509362976.971718, 668.536, 668.422, 3.140, 3.140, 3.140, 3.140, 2.606, 0.013, 20.000, 15.875, 0.109677419355, 1.368 
1509362976.983692, 664.721, 663.775, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 20.000, 15.875, 0.0, 1.368 
1509362976.995563, 664.721, 663.775, 3.140, 3.140, 3.140, 3.140, 2.600, 0.065, 20.000, 15.875, 0.187096774194, 1.355 
1509362977.007526, 676.988, 677.813, 3.140, 3.140, 3.140, 3.140, 2.652, 0.000, 20.000, 15.875, 0.0, 1.368 
1509362977.019384, 676.988, 677.813, 3.140, 3.140, 3.140, 3.140, 2.658, 0.048, 20.000, 15.875, 0.122580645161, 1.368 
1509362977.031255, 665.453, 665.277, 3.140, 3.140, 3.140, 3.140, 2.610, 0.010, 20.000, 15.875, 0.0935483870968, 1.355 
1509362977.043104, 665.453, 665.277, 3.140, 3.140, 3.140, 3.140, 2.600, 0.000, 20.000, 15.875, 0.0, 1.368 
1509362977.054979, 668.387, 668.863, 3.140, 3.140, 3.140, 3.140, 2.623, 0.058, 20.000, 15.875, 0.18064516129, 1.368 
1509362977.067074, 668.387, 668.863, 3.140, 3.140, 3.140, 3.140, 2.603, 0.000, 20.000, 15.875, 0.0, 1.368 
1509362977.078902, 664.364, 664.279, 3.140, 3.140, 3.140, 3.140, 2.629, 0.058, 20.000, 15.875, 0.145161290323, 1.368 
1509362977.090752, 664.364, 664.279, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 20.000, 15.875, 0.0645161290323, 1.368 
1509362977.102599, 639.987, 678.331, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 20.000, 15.875, 0.0, 1.355 
1509362977.114416, 707.812, 678.331, 3.140, 3.140, 3.140, 3.140, 2.600, 0.045, 20.000, 15.875, 0.167741935484, 1.355 
1509362977.126330, 707.812, 637.807, 3.140, 3.140, 3.140, 3.140, 2.590, 0.000, 20.000, 15.875, 0.0, 1.368 
1509362977.138136, 668.628, 699.634, 3.140, 3.140, 3.140, 3.140, 2.639, 0.061, 20.000, 15.875, 0.170967741935, 1.355 
1509362977.149942, 668.628, 699.634, 3.140, 3.140, 3.140, 3.140, 2.668, 0.000, 20.000, 15.875, 0.0354838709677, 1.355 
1509362977.161712, 665.960, 665.157, 3.140, 3.140, 3.140, 3.140, 2.613, 0.010, 20.000, 15.875, 0.00967741935484, 1.355 
1509362977.173515, 665.960, 665.157, 3.140, 3.140, 3.140, 3.140, 2.655, 0.039, 20.000, 15.875, 0.148387096774, 1.355 
1509362977.185308, 677.871, 678.361, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 20.000, 15.875, 0.0, 1.368 
1509362977.197194, 677.871, 678.361, 3.140, 3.140, 3.140, 3.140, 2.619, 0.068, 20.000, 15.875, 0.193548387097, 1.355 
1509362977.208982, 665.868, 665.932, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 20.000, 15.875, 0.00645161290323, 1.355 
1509362977.220781, 665.868, 665.932, 3.140, 3.140, 3.140, 3.140, 2.594, 0.029, 20.000, 15.875, 0.0645161290323, 1.355 
1509362977.232623, 668.806, 668.863, 3.140, 3.140, 3.140, 3.140, 2.632, 0.026, 20.000, 15.875, 0.132258064516, 1.355 
1509362977.244426, 668.806, 668.863, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 20.000, 15.875, 0.0, 1.368 
1509362977.256275, 665.636, 664.602, 3.140, 3.140, 3.140, 3.140, 2.606, 0.061, 20.000, 15.875, 0.190322580645, 1.355 
1509362977.268083, 665.636, 664.602, 3.140, 3.140, 3.140, 3.140, 2.555, 0.000, 20.000, 15.875, 0.0, 1.355 
1509362977.279855, 677.287, 677.535, 3.140, 3.140, 3.140, 3.140, 2.603, 0.042, 20.000, 15.875, 0.116129032258, 1.355 
1509362977.291653, 677.287, 677.535, 3.140, 3.140, 3.140, 3.140, 2.613, 0.010, 20.000, 15.875, 0.0935483870968, 1.355 
1509362977.303512, 652.093, 666.044, 3.140, 3.140, 3.140, 3.140, 2.597, 0.000, 20.000, 15.875, 0.0, 1.355 
1509362977.315312, 652.093, 666.044, 3.140, 3.140, 3.140, 3.140, 2.629, 0.045, 20.000, 15.875, 0.170967741935, 1.355 
1509362977.327228, 652.093, 663.516, 3.140, 3.140, 3.140, 3.140, 2.597, 0.000, 20.000, 15.875, 0.0, 1.342 
1509362977.339025, 336.980, 663.516, 3.140, 3.140, 3.140, 3.140, 2.616, 0.048, 20.000, 15.875, 0.151612903226, 1.342 
1509362977.350877, 336.980, 636.452, 3.140, 3.140, 3.140, 3.140, 2.616, 0.000, 20.000, 15.875, 0.0612903225806, 1.368 
1509362977.362672, 336.980, 718.810, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 20.000, 15.875, 0.0, 1.355 
1509362977.374466, 336.980, 718.810, 3.140, 3.140, 3.140, 3.140, 2.603, 0.048, 20.000, 15.875, 0.164516129032, 1.355 
1509362977.386369, 665.636, 665.601, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 20.000, 15.875, 0.0, 1.355 
1509362977.398179, 665.636, 665.601, 3.140, 3.140, 3.140, 3.140, 2.600, 0.065, 20.000, 15.875, 0.177419354839, 1.355 
1509362977.409964, 668.450, 668.330, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 20.000, 15.875, 0.0290322580645, 1.355 
1509362977.421768, 668.450, 668.330, 3.140, 3.140, 3.140, 3.140, 2.648, 0.013, 20.000, 15.875, 0.0258064516129, 1.368 
1509362977.433553, 663.922, 663.656, 3.140, 3.140, 3.140, 3.140, 2.610, 0.035, 20.000, 15.875, 0.148387096774, 1.355 
1509362977.445423, 663.922, 663.656, 3.140, 3.140, 3.140, 3.140, 2.584, 0.000, 20.000, 15.875, 0.0, 1.355 
1509362977.457334, 676.588, 677.418, 3.140, 3.140, 3.140, 3.140, 2.600, 0.065, 20.000, 15.875, 0.196774193548, 1.355 
1509362977.469201, 676.588, 677.418, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 20.000, 15.875, 0.00322580645161, 1.355 
1509362977.481183, 665.010, 643.305, 3.140, 3.140, 3.140, 3.140, 2.642, 0.026, 20.000, 15.875, 0.0548387096774, 1.342 
1509362977.493110, 665.010, 643.305, 3.140, 3.140, 3.140, 3.140, 2.603, 0.029, 20.000, 15.875, 0.129032258065, 1.355 
1509362977.504929, 666.998, 690.580, 3.140, 3.140, 3.140, 3.140, 2.652, 0.000, 20.000, 15.875, 0.0, 1.342 
1509362977.516870, 666.998, 690.580, 3.140, 3.140, 3.140, 3.140, 2.590, 0.065, 20.000, 15.875, 0.187096774194, 1.342 
1509362977.528727, 631.178, 662.866, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 20.000, 15.875, 0.0, 1.355 
1509362977.540538, 714.354, 662.866, 3.140, 3.140, 3.140, 3.140, 2.606, 0.032, 20.000, 15.875, 0.0935483870968, 1.355 
1509362977.552392, 714.354, 644.828, 3.140, 3.140, 3.140, 3.140, 2.619, 0.016, 20.000, 15.875, 0.112903225806, 1.342 
1509362977.564448, 661.959, 697.447, 3.140, 3.140, 3.140, 3.140, 2.655, 0.000, 20.000, 15.875, 0.0, 1.355 
1509362977.576488, 661.959, 697.447, 3.140, 3.140, 3.140, 3.140, 2.619, 0.065, 20.000, 15.875, 0.190322580645, 1.355 
1509362977.588303, 667.883, 666.934, 3.140, 3.140, 3.140, 3.140, 2.581, 0.000, 20.000, 15.875, 0.0, 1.342 
1509362977.600137, 667.883, 666.934, 3.140, 3.140, 3.140, 3.140, 2.606, 0.045, 20.000, 15.875, 0.122580645161, 1.355 
1509362977.611921, 662.544, 661.639, 3.140, 3.140, 3.140, 3.140, 2.610, 0.006, 20.000, 15.875, 0.0967741935484, 1.355 
1509362977.623765, 662.544, 661.639, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 20.000, 15.875, 0.0, 1.329 
1509362977.635549, 674.586, 674.701, 3.140, 3.140, 3.140, 3.140, 2.658, 0.055, 20.000, 15.875, 0.177419354839, 1.355 
1509362977.647438, 674.586, 674.701, 3.140, 3.140, 3.140, 3.140, 2.606, 0.000, 20.000, 15.875, 0.0, 1.355 
1509362977.659233, 662.015, 662.049, 3.140, 3.140, 3.140, 3.140, 2.655, 0.058, 20.000, 15.875, 0.158064516129, 1.342 
1509362977.671086, 662.015, 662.049, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 20.000, 15.875, 0.0548387096774, 1.355 
1509362977.682892, 663.544, 664.658, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 20.000, 15.875, 0.0, 1.355 
1509362977.694694, 663.544, 664.658, 3.140, 3.140, 3.140, 3.140, 2.571, 0.045, 20.000, 15.875, 0.161290322581, 1.342 
1509362977.706559, 662.070, 660.326, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 20.000, 15.875, 0.0, 1.355 
1509362977.718361, 662.070, 660.326, 3.140, 3.140, 3.140, 3.140, 2.606, 0.065, 20.000, 15.875, 0.18064516129, 1.355 
1509362977.730185, 665.544, 673.099, 3.140, 3.140, 3.140, 3.140, 2.610, 0.000, 20.000, 15.875, 0.0193548387097, 1.342 
1509362977.742009, 665.544, 673.099, 3.140, 3.140, 3.140, 3.140, 2.626, 0.010, 20.000, 15.875, 0.0225806451613, 1.342 
1509362977.753863, 633.606, 660.208, 3.140, 3.140, 3.140, 3.140, 2.626, 0.039, 20.000, 15.875, 0.141935483871, 1.355 
1509362977.765706, 699.564, 660.208, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 20.000, 15.875, 0.0, 1.342 
1509362977.777636, 699.564, 641.220, 3.140, 3.140, 3.140, 3.140, 2.639, 0.071, 20.000, 15.875, 0.2, 1.342 
